t[s]	U[V]	I[A]	Piro[°C]	TC-K[°C]
 25,300	  4,325	  6,484	1053,969	882,669
 25,310	  4,324	  6,486	1053,981	882,675
 25,320	  4,327	  6,488	1054,017	882,693
 25,330	  4,321	  6,490	1054,003	882,682
 25,340	  4,327	  6,491	1053,986	882,669
 25,350	  4,317	  6,492	1053,968	882,669
 25,360	  4,319	  6,493	1053,958	882,669
 25,370	  4,322	  6,482	1053,749	882,689
 25,380	  4,318	  6,481	1053,712	882,693
 25,390	  4,328	  6,476	1053,948	882,669
 25,400	  4,321	  6,477	1053,947	882,669
 25,410	  4,328	  6,479	1053,942	882,669
 25,420	  4,323	  6,477	1053,845	882,669
 25,430	  4,323	  6,476	1053,700	882,669
 25,440	  4,321	  6,468	1053,461	882,669
 25,450	  4,319	  6,466	1053,295	882,669
 25,460	  4,317	  6,468	1053,275	882,669
 25,470	  4,317	  6,469	1053,269	882,669
 25,480	  4,320	  6,474	1053,636	882,669
 25,490	  4,323	  6,474	1053,593	882,673
 25,500	  4,321	  6,474	1053,308	882,693
 25,510	  4,326	  6,477	1053,239	882,685
 25,520	  4,318	  6,480	1053,113	882,669
 25,530	  4,323	  6,487	1052,990	882,669
 25,540	  4,324	  6,490	1052,886	882,669
 25,550	  4,321	  6,480	1052,823	882,687
 25,560	  4,319	  6,479	1052,800	882,693
 25,570	  4,319	  6,478	1053,105	882,693
 25,580	  4,319	  6,476	1053,118	882,691
 25,590	  4,322	  6,472	1053,013	882,669
 25,600	  4,313	  6,470	1052,954	882,676
 25,610	  4,321	  6,468	1052,819	882,693
 25,620	  4,324	  6,462	1052,834	882,681
 25,630	  4,321	  6,459	1052,850	882,669
 25,640	  4,325	  6,457	1052,643	882,669
 25,650	  4,322	  6,457	1052,546	882,669
 25,660	  4,326	  6,467	1052,669	882,669
 25,670	  4,324	  6,468	1052,656	882,669
 25,680	  4,314	  6,471	1052,175	882,669
 25,690	  4,324	  6,470	1052,254	882,669
 25,700	  4,316	  6,470	1052,494	882,669
 25,710	  4,323	  6,475	1052,398	882,669
 25,720	  4,320	  6,477	1052,275	882,669
 25,730	  4,328	  6,479	1052,282	882,669
 25,740	  4,323	  6,479	1052,286	882,669
 25,750	  4,327	  6,472	1052,274	882,669
 25,760	  4,330	  6,471	1052,274	882,669
 25,770	  4,324	  6,466	1052,526	882,693
 25,780	  4,319	  6,466	1052,533	882,689
 25,790	  4,319	  6,467	1052,562	882,669
 25,800	  4,315	  6,464	1052,547	882,669
 25,810	  4,323	  6,461	1052,522	882,669
 25,820	  4,324	  6,456	1052,536	882,683
 25,830	  4,323	  6,454	1052,546	882,693
 25,840	  4,316	  6,455	1052,502	882,675
 25,850	  4,327	  6,456	1052,489	882,669
 25,860	  4,325	  6,465	1052,574	882,669
 25,870	  4,333	  6,466	1052,533	882,669
 25,880	  4,323	  6,466	1052,279	882,669
 25,890	  4,328	  6,467	1052,180	882,669
 25,900	  4,316	  6,468	1051,989	882,669
 25,910	  4,319	  6,471	1052,252	882,669
 25,920	  4,313	  6,473	1052,484	882,669
 25,930	  4,316	  6,466	1052,309	882,669
 25,940	  4,322	  6,465	1052,241	882,669
 25,950	  4,321	  6,461	1052,200	882,669
 25,960	  4,325	  6,462	1052,197	882,669
 25,970	  4,325	  6,464	1052,209	882,669
 25,980	  4,320	  6,458	1052,133	882,669
 25,990	  4,332	  6,453	1051,948	882,669
 26,000	  4,323	  6,451	1051,949	882,669
 26,010	  4,320	  6,450	1051,949	882,669
 26,020	  4,317	  6,450	1051,886	882,669
 26,030	  4,317	  6,450	1051,856	882,669
 26,040	  4,321	  6,455	1051,893	882,690
 26,050	  4,322	  6,455	1051,894	882,692
 26,060	  4,317	  6,455	1051,807	882,669
 26,070	  4,323	  6,458	1051,776	882,669
 26,080	  4,318	  6,461	1051,681	882,669
 26,090	  4,328	  6,462	1051,733	882,680
 26,100	  4,322	  6,463	1051,802	882,693
 26,110	  4,318	  6,468	1051,703	882,678
 26,120	  4,326	  6,469	1051,642	882,669
 26,130	  4,320	  6,460	1051,624	882,669
 26,140	  4,320	  6,458	1051,619	882,669
 26,150	  4,319	  6,451	1051,972	882,693
 26,160	  4,311	  6,452	1051,950	882,689
 26,170	  4,320	  6,454	1051,859	882,669
 26,180	  4,322	  6,448	1051,712	882,669
 26,190	  4,327	  6,444	1051,473	882,669
 26,200	  4,319	  6,440	1051,398	882,669
 26,210	  4,319	  6,439	1051,341	882,669
 26,220	  4,320	  6,450	1051,481	882,688
 26,230	  4,322	  6,451	1051,525	882,693
 26,240	  4,319	  6,455	1051,480	882,670
 26,250	  4,319	  6,454	1051,469	882,669
 26,260	  4,322	  6,452	1051,415	882,669
 26,270	  4,308	  6,455	1051,447	882,669
 26,280	  4,318	  6,458	1051,511	882,669
 26,290	  4,320	  6,459	1051,430	882,669
 26,300	  4,318	  6,460	1051,355	882,669
 26,310	  4,319	  6,456	1051,525	882,669
 26,320	  4,324	  6,455	1051,594	882,669
 26,330	  4,328	  6,448	1051,621	882,691
 26,340	  4,324	  6,448	1051,621	882,691
 26,350	  4,316	  6,449	1051,593	882,669
 26,360	  4,317	  6,446	1051,468	882,669
 26,370	  4,315	  6,442	1051,145	882,669
 26,380	  4,322	  6,441	1051,109	882,669
 26,390	  4,312	  6,440	1051,069	882,669
 26,400	  4,326	  6,443	1051,265	882,669
 26,410	  4,320	  6,444	1051,367	882,669
 26,420	  4,323	  6,450	1051,113	882,669
 26,430	  4,318	  6,450	1051,069	882,670
 26,440	  4,323	  6,448	1051,084	882,693
 26,450	  4,323	  6,450	1051,088	882,688
 26,460	  4,320	  6,453	1051,099	882,669
 26,470	  4,315	  6,456	1051,108	882,679
 26,480	  4,320	  6,458	1051,120	882,693
 26,490	  4,318	  6,454	1051,077	882,679
 26,500	  4,321	  6,454	1051,050	882,669
 26,510	  4,316	  6,447	1051,031	882,689
 26,520	  4,323	  6,447	1051,026	882,693
 26,530	  4,319	  6,444	1050,831	882,669
 26,540	  4,322	  6,442	1050,842	882,669
 26,550	  4,325	  6,439	1050,901	882,669
 26,560	  4,329	  6,441	1050,974	882,669
 26,570	  4,317	  6,443	1051,100	882,669
 26,580	  4,324	  6,439	1051,064	882,669
 26,590	  4,317	  6,438	1051,036	882,669
 26,600	  4,322	  6,435	1050,882	882,687
 26,610	  4,316	  6,436	1050,831	882,693
 26,620	  4,322	  6,445	1050,885	882,670
 26,630	  4,319	  6,444	1050,900	882,669
 26,640	  4,322	  6,442	1050,977	882,669
 26,650	  4,326	  6,445	1050,792	882,669
 26,660	  4,328	  6,449	1050,400	882,669
 26,670	  4,324	  6,450	1050,497	882,669
 26,680	  4,328	  6,450	1050,589	882,669
 26,690	  4,321	  6,449	1050,559	882,669
 26,700	  4,329	  6,448	1050,546	882,669
 26,710	  4,313	  6,437	1050,535	882,669
 26,720	  4,323	  6,438	1050,536	882,671
 26,730	  4,318	  6,440	1050,558	882,693
 26,740	  4,322	  6,438	1050,520	882,687
 26,750	  4,319	  6,436	1050,419	882,669
 26,760	  4,327	  6,431	1050,468	882,669
 26,770	  4,325	  6,428	1050,527	882,669
 26,780	  4,328	  6,429	1050,634	882,669
 26,790	  4,322	  6,430	1050,691	882,669
 26,800	  4,322	  6,438	1050,442	882,669
 26,810	  4,321	  6,438	1050,395	882,669
 26,820	  4,320	  6,437	1050,388	882,669
 26,830	  4,323	  6,437	1050,376	882,669
 26,840	  4,321	  6,438	1050,336	882,669
 26,850	  4,326	  6,444	1050,384	882,669
 26,860	  4,321	  6,449	1050,454	882,669
 26,870	  4,326	  6,446	1050,323	882,684
 26,880	  4,332	  6,445	1050,236	882,693
 26,890	  4,323	  6,438	1050,490	882,674
 26,900	  4,322	  6,437	1050,557	882,669
 26,910	  4,318	  6,432	1050,519	882,669
 26,920	  4,325	  6,433	1050,516	882,669
 26,930	  4,326	  6,435	1050,502	882,669
 26,940	  4,321	  6,429	1050,431	882,669
 26,950	  4,322	  6,425	1050,305	882,669
 26,960	  4,322	  6,422	1050,441	882,669
 26,970	  4,319	  6,420	1050,552	882,669
 26,980	  4,322	  6,423	1050,535	882,669
 26,990	  4,323	  6,424	1050,529	882,669
 27,000	  4,325	  6,433	1050,239	882,669
 27,010	  4,334	  6,433	1050,260	882,669
 27,020	  4,323	  6,432	1050,576	882,669
 27,030	  4,323	  6,435	1050,469	882,677
 27,040	  4,323	  6,437	1050,231	882,693
 27,050	  4,315	  6,440	1050,365	882,681
 27,060	  4,317	  6,442	1050,499	882,669
 27,070	  4,319	  6,439	1050,331	882,669
 27,080	  4,318	  6,439	1050,255	882,669
 27,090	  4,322	  6,431	1050,235	882,669
 27,100	  4,322	  6,430	1050,232	882,671
 27,110	  4,327	  6,429	1050,234	882,693
 27,120	  4,321	  6,427	1050,244	882,687
 27,130	  4,326	  6,425	1050,273	882,669
 27,140	  4,319	  6,418	1050,126	882,669
 27,150	  4,322	  6,415	1049,947	882,669
 27,160	  4,316	  6,421	1050,018	882,669
 27,170	  4,314	  6,423	1050,058	882,669
 27,180	  4,317	  6,426	1049,952	882,669
 27,190	  4,322	  6,427	1049,932	882,669
 27,200	  4,321	  6,430	1050,005	882,669
 27,210	  4,326	  6,431	1049,967	882,669
 27,220	  4,313	  6,433	1049,827	882,669
 27,230	  4,326	  6,435	1049,760	882,669
 27,240	  4,324	  6,436	1049,660	882,669
 27,250	  4,326	  6,434	1049,590	882,669
 27,260	  4,321	  6,434	1049,541	882,669
 27,270	  4,317	  6,429	1049,766	882,669
 27,280	  4,312	  6,429	1049,829	882,669
 27,290	  4,326	  6,429	1049,793	882,669
 27,300	  4,316	  6,427	1049,782	882,669
 27,310	  4,322	  6,423	1049,735	882,669
 27,320	  4,324	  6,419	1049,725	882,669
 27,330	  4,320	  6,416	1049,706	882,669
 27,340	  4,315	  6,416	1049,651	882,682
 27,350	  4,322	  6,416	1049,604	882,693
 27,360	  4,317	  6,413	1049,716	882,676
 27,370	  4,324	  6,414	1049,757	882,669
 27,380	  4,320	  6,424	1049,658	882,669
 27,390	  4,321	  6,422	1049,650	882,669
 27,400	  4,321	  6,418	1049,660	882,669
 27,410	  4,318	  6,423	1049,602	882,669
 27,420	  4,312	  6,427	1049,469	882,669
 27,430	  4,321	  6,432	1049,422	882,669
 27,440	  4,313	  6,434	1049,372	882,669
 27,450	  4,326	  6,427	1049,550	882,669
 27,460	  4,314	  6,426	1049,633	882,669
 27,470	  4,326	  6,418	1049,402	882,669
 27,480	  4,324	  6,419	1049,366	882,669
 27,490	  4,324	  6,421	1049,347	882,669
 27,500	  4,319	  6,418	1049,345	882,669
 27,510	  4,317	  6,413	1049,341	882,669
 27,520	  4,309	  6,406	1049,227	882,669
 27,530	  4,322	  6,402	1049,083	882,669
 27,540	  4,310	  6,409	1049,098	882,669
 27,550	  4,326	  6,410	1049,107	882,669
 27,560	  4,322	  6,415	1049,102	882,669
 27,570	  4,327	  6,416	1049,098	882,669
 27,580	  4,318	  6,417	1048,813	882,669
 27,590	  4,317	  6,418	1048,863	882,669
 27,600	  4,316	  6,418	1049,059	882,669
 27,610	  4,326	  6,422	1048,991	882,669
 27,620	  4,317	  6,425	1048,883	882,669
 27,630	  4,327	  6,425	1048,838	882,669
 27,640	  4,317	  6,425	1048,805	882,669
 27,650	  4,324	  6,417	1049,044	882,669
 27,660	  4,317	  6,416	1049,115	882,669
 27,670	  4,320	  6,414	1049,108	882,669
 27,680	  4,318	  6,413	1049,063	882,669
 27,690	  4,320	  6,412	1048,810	882,669
 27,700	  4,317	  6,408	1048,898	882,669
 27,710	  4,335	  6,404	1049,068	882,669
 27,720	  4,323	  6,404	1048,784	882,656
 27,730	  4,329	  6,405	1048,532	882,645
 27,740	  4,322	  6,409	1048,711	882,662
 27,750	  4,319	  6,409	1048,781	882,669
 27,760	  4,324	  6,407	1048,738	882,691
 27,770	  4,315	  6,409	1048,718	882,691
 27,780	  4,325	  6,413	1048,574	882,669
 27,790	  4,330	  6,418	1048,566	882,669
 27,800	  4,327	  6,425	1048,547	882,669
 27,810	  4,325	  6,423	1048,620	882,669
 27,820	  4,320	  6,422	1048,700	882,669
 27,830	  4,316	  6,423	1048,484	882,669
 27,840	  4,327	  6,423	1048,377	882,669
 27,850	  4,318	  6,416	1048,494	882,669
 27,860	  4,323	  6,415	1048,514	882,669
 27,870	  4,320	  6,410	1048,527	882,669
 27,880	  4,325	  6,407	1048,542	882,669
 27,890	  4,326	  6,403	1048,587	882,669
 27,900	  4,330	  6,397	1048,575	882,680
 27,910	  4,328	  6,394	1048,558	882,693
 27,920	  4,337	  6,398	1048,573	882,678
 27,930	  4,325	  6,399	1048,582	882,669
 27,940	  4,332	  6,409	1048,541	882,669
 27,950	  4,320	  6,409	1048,532	882,669
 27,960	  4,321	  6,411	1048,434	882,669
 27,970	  4,319	  6,411	1048,397	882,669
 27,980	  4,325	  6,411	1048,244	882,669
 27,990	  4,320	  6,415	1048,276	882,669
 28,000	  4,329	  6,418	1048,329	882,669
 28,010	  4,307	  6,415	1048,298	882,669
 28,020	  4,326	  6,414	1048,274	882,669
 28,030	  4,312	  6,406	1048,474	882,669
 28,040	  4,329	  6,405	1048,537	882,669
 28,050	  4,321	  6,402	1048,288	882,669
 28,060	  4,328	  6,403	1048,276	882,672
 28,070	  4,321	  6,405	1048,282	882,693
 28,080	  4,331	  6,401	1048,356	882,685
 28,090	  4,312	  6,397	1048,506	882,669
 28,100	  4,328	  6,398	1048,522	882,669
 28,110	  4,320	  6,398	1048,537	882,669
 28,120	  4,330	  6,400	1048,124	882,669
 28,130	  4,327	  6,400	1047,956	882,669
 28,140	  4,326	  6,404	1048,001	882,669
 28,150	  4,313	  6,404	1048,001	882,669
 28,160	  4,316	  6,405	1047,949	882,669
 28,170	  4,309	  6,407	1047,956	882,676
 28,180	  4,324	  6,409	1047,972	882,693
 28,190	  4,307	  6,413	1047,993	882,682
 28,200	  4,327	  6,414	1048,018	882,669
 28,210	  4,311	  6,411	1048,010	882,669
 28,220	  4,328	  6,410	1048,007	882,669
 28,230	  4,319	  6,400	1047,960	882,669
 28,240	  4,324	  6,400	1047,945	882,669
 28,250	  4,320	  6,402	1047,760	882,669
 28,260	  4,327	  6,399	1047,770	882,669
 28,270	  4,326	  6,395	1047,804	882,669
 28,280	  4,322	  6,391	1047,861	882,669
 28,290	  4,326	  6,388	1047,941	882,669
 28,300	  4,324	  6,396	1047,794	882,669
 28,310	  4,323	  6,397	1047,700	882,669
 28,320	  4,307	  6,401	1047,781	882,669
 28,330	  4,307	  6,400	1047,802	882,669
 28,340	  4,313	  6,400	1047,832	882,669
 28,350	  4,320	  6,402	1047,865	882,669
 28,360	  4,330	  6,405	1048,017	882,669
 28,370	  4,324	  6,406	1047,952	882,669
 28,380	  4,326	  6,406	1047,842	882,669
 28,390	  4,316	  6,407	1047,692	882,683
 28,400	  4,317	  6,407	1047,573	882,693
 28,410	  4,320	  6,397	1047,511	882,675
 28,420	  4,315	  6,396	1047,490	882,669
 28,430	  4,326	  6,398	1047,707	882,669
 28,440	  4,315	  6,396	1047,687	882,669
 28,450	  4,334	  6,390	1047,455	882,669
 28,460	  4,317	  6,388	1047,443	882,669
 28,470	  4,339	  6,385	1047,418	882,669
 28,480	  4,312	  6,387	1047,448	882,669
 28,490	  4,324	  6,388	1047,477	882,669
 28,500	  4,300	  6,389	1047,375	882,669
 28,510	  4,309	  6,390	1047,332	882,669
 28,520	  4,298	  6,397	1047,554	882,647
 28,530	  4,318	  6,398	1047,586	882,645
 28,540	  4,333	  6,399	1047,640	882,645
 28,550	  4,342	  6,402	1047,583	882,651
 28,560	  4,331	  6,405	1047,430	882,669
 28,570	  4,313	  6,404	1047,403	882,669
 28,580	  4,311	  6,403	1047,371	882,669
 28,590	  4,328	  6,401	1047,381	882,669
 28,600	  4,315	  6,400	1047,387	882,669
 28,610	  4,326	  6,390	1047,379	882,669
 28,620	  4,317	  6,389	1047,379	882,669
 28,630	  4,350	  6,385	1047,433	882,669
 28,640	  4,307	  6,385	1047,438	882,674
 28,650	  4,311	  6,385	1047,455	882,693
 28,660	  4,290	  6,385	1047,331	882,683
 28,670	  4,294	  6,384	1047,151	882,669
 28,680	  4,308	  6,386	1047,320	882,669
 28,690	  4,319	  6,387	1047,433	882,669
 28,700	  4,337	  6,392	1047,201	882,669
 28,710	  4,325	  6,392	1047,140	882,669
 28,720	  4,342	  6,388	1047,125	882,669
 28,730	  4,331	  6,391	1047,123	882,669
 28,740	  4,311	  6,396	1047,111	882,669
 28,750	  4,303	  6,398	1047,110	882,669
 28,760	  4,316	  6,401	1047,108	882,669
 28,770	  4,317	  6,397	1047,112	882,682
 28,780	  4,322	  6,396	1047,115	882,693
 28,790	  4,320	  6,391	1047,111	882,675
 28,800	  4,321	  6,390	1047,109	882,669
 28,810	  4,321	  6,386	1047,088	882,692
 28,820	  4,322	  6,385	1047,088	882,690
 28,830	  4,311	  6,385	1047,099	882,669
 28,840	  4,317	  6,381	1047,098	882,661
 28,850	  4,311	  6,377	1047,094	882,645
 28,860	  4,328	  6,376	1047,094	882,657
 28,870	  4,314	  6,376	1047,094	882,669
 28,880	  4,326	  6,384	1047,008	882,669
 28,890	  4,305	  6,385	1046,970	882,669
 28,900	  4,333	  6,384	1047,095	882,669
 28,910	  4,307	  6,385	1047,110	882,669
 28,920	  4,339	  6,387	1047,079	882,669
 28,930	  4,315	  6,391	1047,089	882,669
 28,940	  4,342	  6,396	1047,115	882,669
 28,950	  4,324	  6,394	1047,147	882,669
 28,960	  4,326	  6,393	1047,185	882,669
 28,970	  4,313	  6,390	1047,090	882,669
 28,980	  4,316	  6,389	1047,037	882,669
 28,990	  4,313	  6,384	1047,083	882,669
 29,000	  4,325	  6,382	1047,087	882,669
 29,010	  4,312	  6,377	1046,821	882,669
 29,020	  4,333	  6,374	1046,826	882,669
 29,030	  4,310	  6,370	1046,845	882,669
 29,040	  4,334	  6,374	1046,970	882,669
 29,050	  4,318	  6,376	1047,158	882,669
 29,060	  4,333	  6,378	1046,963	882,669
 29,070	  4,309	  6,378	1046,828	882,669
 29,080	  4,330	  6,377	1046,949	882,669
 29,090	  4,302	  6,378	1046,983	882,669
 29,100	  4,346	  6,382	1046,681	882,693
 29,110	  4,321	  6,383	1046,706	882,690
 29,120	  4,337	  6,385	1046,889	882,669
 29,130	  4,324	  6,386	1046,798	882,660
 29,140	  4,314	  6,387	1046,630	882,645
 29,150	  4,315	  6,383	1046,589	882,658
 29,160	  4,325	  6,382	1046,553	882,669
 29,170	  4,316	  6,383	1046,551	882,687
 29,180	  4,343	  6,382	1046,550	882,693
 29,190	  4,329	  6,378	1046,351	882,671
 29,200	  4,329	  6,376	1046,358	882,669
 29,210	  4,314	  6,371	1046,550	882,669
 29,220	  4,317	  6,369	1046,575	882,669
 29,230	  4,312	  6,367	1046,632	882,669
 29,240	  4,326	  6,369	1046,617	882,669
 29,250	  4,320	  6,370	1046,602	882,669
 29,260	  4,334	  6,374	1046,602	882,669
 29,270	  4,324	  6,375	1046,602	882,669
 29,280	  4,330	  6,378	1046,345	882,669
 29,290	  4,326	  6,379	1046,305	882,669
 29,300	  4,326	  6,385	1046,269	882,669
 29,310	  4,337	  6,383	1046,353	882,669
 29,320	  4,299	  6,382	1046,605	882,669
 29,330	  4,324	  6,383	1046,602	882,669
 29,340	  4,301	  6,384	1046,598	882,669
 29,350	  4,314	  6,381	1046,436	882,669
 29,360	  4,324	  6,381	1046,340	882,669
 29,370	  4,336	  6,376	1046,310	882,669
 29,380	  4,333	  6,376	1046,305	882,669
 29,390	  4,340	  6,373	1046,489	882,669
 29,400	  4,308	  6,370	1046,477	882,674
 29,410	  4,328	  6,366	1046,430	882,693
 29,420	  4,311	  6,365	1046,484	882,684
 29,430	  4,322	  6,363	1046,568	882,669
 29,440	  4,316	  6,366	1046,468	882,683
 29,450	  4,323	  6,367	1046,396	882,693
 29,460	  4,324	  6,369	1046,494	882,675
 29,470	  4,336	  6,370	1046,523	882,669
 29,480	  4,307	  6,375	1046,553	882,669
 29,490	  4,326	  6,377	1046,528	882,669
 29,500	  4,300	  6,381	1046,375	882,669
 29,510	  4,309	  6,383	1046,364	882,669
 29,520	  4,326	  6,384	1046,343	882,669
 29,530	  4,330	  6,381	1046,388	882,669
 29,540	  4,323	  6,379	1046,429	882,669
 29,550	  4,339	  6,377	1046,509	882,669
 29,560	  4,302	  6,375	1046,540	882,669
 29,570	  4,319	  6,368	1046,415	882,669
 29,580	  4,311	  6,367	1046,411	882,669
 29,590	  4,321	  6,363	1046,486	882,669
 29,600	  4,314	  6,361	1046,422	882,676
 29,610	  4,333	  6,358	1046,267	882,693
 29,620	  4,313	  6,364	1046,386	882,682
 29,630	  4,319	  6,367	1046,514	882,669
 29,640	  4,318	  6,365	1046,509	882,669
 29,650	  4,320	  6,365	1046,506	882,669
 29,660	  4,316	  6,369	1046,512	882,648
 29,670	  4,329	  6,369	1046,506	882,646
 29,680	  4,304	  6,370	1046,375	882,669
 29,690	  4,321	  6,373	1046,350	882,669
 29,700	  4,318	  6,377	1046,269	882,669
 29,710	  4,319	  6,378	1046,403	882,669
 29,720	  4,322	  6,379	1046,581	882,669
 29,730	  4,318	  6,372	1046,373	882,654
 29,740	  4,318	  6,370	1046,246	882,645
 29,750	  4,321	  6,366	1046,565	882,664
 29,760	  4,319	  6,367	1046,640	882,669
 29,770	  4,313	  6,368	1046,569	882,645
 29,780	  4,331	  6,364	1046,572	882,649
 29,790	  4,304	  6,357	1046,588	882,669
 29,800	  4,327	  6,354	1046,464	882,669
 29,810	  4,310	  6,352	1046,263	882,669
 29,820	  4,320	  6,355	1046,316	882,683
 29,830	  4,317	  6,356	1046,356	882,693
 29,840	  4,324	  6,366	1046,530	882,675
 29,850	  4,323	  6,367	1046,585	882,669
 29,860	  4,329	  6,369	1045,983	882,669
 29,870	  4,314	  6,369	1045,966	882,669
 29,880	  4,327	  6,370	1046,059	882,669
 29,890	  4,309	  6,374	1046,032	882,669
 29,900	  4,312	  6,377	1045,977	882,669
 29,910	  4,304	  6,376	1045,962	882,669
 29,920	  4,331	  6,376	1045,949	882,669
 29,930	  4,312	  6,362	1045,818	882,669
 29,940	  4,337	  6,361	1045,765	882,669
 29,950	  4,316	  6,364	1045,913	882,669
 29,960	  4,329	  6,363	1045,933	882,669
 29,970	  4,324	  6,359	1045,965	882,669
 29,980	  4,325	  6,355	1045,907	882,669
 29,990	  4,312	  6,350	1045,758	882,669
 30,000	  4,320	  6,352	1045,811	882,669
 30,010	  4,321	  6,353	1045,871	882,669
 30,020	  4,318	  6,354	1045,998	882,669
 30,030	  4,328	  6,355	1046,064	882,669
 30,040	  4,316	  6,361	1045,957	882,669
 30,050	  4,320	  6,362	1045,926	882,669
 30,060	  4,330	  6,367	1045,631	882,669
 30,070	  4,323	  6,367	1045,730	882,669
 30,080	  4,331	  6,367	1046,063	882,669
 30,090	  4,322	  6,367	1045,832	882,669
 30,100	  4,329	  6,367	1045,514	882,669
 30,110	  4,323	  6,366	1045,481	882,669
 30,120	  4,327	  6,365	1045,460	882,669
 30,130	  4,323	  6,359	1045,592	882,669
 30,140	  4,320	  6,358	1045,625	882,669
 30,150	  4,325	  6,353	1045,406	882,669
 30,160	  4,315	  6,352	1045,412	882,669
 30,170	  4,335	  6,350	1045,451	882,669
 30,180	  4,319	  6,347	1045,480	882,669
 30,190	  4,326	  6,346	1045,529	882,669
 30,200	  4,318	  6,347	1045,545	882,655
 30,210	  4,325	  6,347	1045,557	882,645
 30,220	  4,318	  6,357	1045,350	882,663
 30,230	  4,324	  6,357	1045,281	882,669
 30,240	  4,315	  6,356	1045,138	882,669
 30,250	  4,327	  6,359	1045,144	882,669
 30,260	  4,318	  6,366	1045,243	882,669
 30,270	  4,326	  6,364	1045,146	882,669
 30,280	  4,319	  6,362	1044,941	882,669
 30,290	  4,325	  6,364	1044,902	882,669
 30,300	  4,326	  6,365	1044,865	882,669
 30,310	  4,326	  6,357	1044,870	882,686
 30,320	  4,314	  6,355	1044,872	882,693
 30,330	  4,326	  6,350	1045,429	882,672
 30,340	  4,310	  6,350	1045,476	882,669
 30,350	  4,329	  6,351	1045,224	882,669
 30,360	  4,311	  6,349	1045,215	882,662
 30,370	  4,321	  6,347	1045,190	882,645
 30,380	  4,317	  6,343	1045,098	882,656
 30,390	  4,321	  6,341	1044,989	882,669
 30,400	  4,323	  6,349	1044,973	882,669
 30,410	  4,328	  6,350	1044,965	882,669
 30,420	  4,319	  6,358	1044,934	882,669
 30,430	  4,325	  6,357	1044,927	882,669
 30,440	  4,320	  6,357	1044,919	882,669
 30,450	  4,318	  6,358	1044,861	882,669
