t[s]	U[V]	I[A]	Piro[C]	TC[C]
15.62	11.06	6.7	1017.6	1069.3
15.63	11.05	6.69	1017.8	1069.8
15.64	11.06	6.7	1018.1	1069.8
15.65	11.06	6.7	1017.9	1069.6
15.66	11.06	6.69	1018.0	1069.8
15.67	11.06	6.7	1018.2	1070.0
15.68	11.06	6.69	1018.1	1070.0
15.69	11.06	6.69	1018.1	1070.0
15.7	11.07	6.69	1018.1	1069.8
15.71	11.07	6.69	1018.0	1069.7
15.72	11.08	6.69	1018.0	1070.1
15.73	11.07	6.69	1018.6	1070.4
15.74	11.08	6.69	1018.3	1070.6
15.75	11.07	6.69	1018.4	1070.1
15.76	11.08	6.69	1018.3	1070.7
15.77	11.08	6.69	1018.6	1070.6
15.78	11.08	6.69	1018.3	1070.5
15.79	11.06	6.68	1018.3	1070.4
15.8	11.07	6.68	1018.5	1071.0
15.81	11.06	6.67	1018.4	1070.6
15.82	11.07	6.67	1018.5	1070.7
15.83	11.06	6.67	1018.4	1071.0
15.84	11.06	6.67	1018.6	1071.1
15.85	11.06	6.67	1018.6	1071.8
15.86	11.07	6.67	1018.5	1071.4
15.87	11.07	6.67	1018.7	1072.0
15.88	11.08	6.67	1018.6	1071.3
15.89	11.06	6.66	1018.9	1072.3
15.9	11.07	6.66	1018.5	1072.3
15.91	11.06	6.66	1018.8	1071.6
15.92	11.06	6.66	1018.8	1071.8
15.93	11.05	6.65	1018.8	1072.6
15.94	11.06	6.65	1018.6	1072.4
15.95	11.05	6.65	1019.0	1072.8
15.96	11.06	6.65	1018.8	1072.5
15.97	11.06	6.65	1019.0	1072.3
15.98	11.05	6.64	1018.9	1072.8
15.99	11.06	6.64	1019.0	1072.8
16.0	11.04	6.64	1018.8	1073.1
16.01	11.06	6.64	1019.0	1072.9
16.02	11.05	6.64	1018.7	1073.3
16.03	11.05	6.64	1019.0	1073.1
16.04	11.05	6.64	1019.0	1073.1
16.05	11.05	6.63	1019.2	1073.0
16.06	11.05	6.63	1019.1	1073.5
16.07	11.06	6.63	1019.0	1073.5
16.08	11.06	6.64	1018.9	1073.1
16.09	11.08	6.64	1019.1	1073.1
16.1	11.07	6.64	1019.1	1073.1
16.11	11.08	6.64	1018.8	1073.7
16.12	11.07	6.64	1018.8	1073.6
16.13	11.08	6.63	1018.9	1073.4
16.14	11.07	6.63	1018.8	1073.4
16.15	11.08	6.63	1019.0	1073.8
16.16	11.07	6.63	1018.6	1073.8
16.17	11.08	6.63	1018.8	1074.1
16.18	11.06	6.63	1018.7	1074.4
16.19	11.08	6.62	1018.9	1074.2
16.2	11.07	6.62	1018.7	1074.6
16.21	11.06	6.61	1019.1	1074.2
16.22	11.07	6.62	1019.1	1073.9
16.23	11.06	6.61	1018.9	1074.4
16.24	11.05	6.61	1018.7	1074.9
16.25	11.06	6.6	1018.9	1074.8
16.26	11.05	6.6	1019.0	1074.9
16.27	11.06	6.6	1018.7	1074.7
16.28	11.06	6.6	1018.9	1075.2
16.29	11.04	6.59	1019.0	1075.4
16.3	11.05	6.6	1018.8	1075.6
16.31	11.05	6.6	1018.9	1075.3
16.32	11.05	6.6	1019.2	1075.5
16.33	11.05	6.6	1019.0	1075.6
16.34	11.06	6.6	1018.9	1076.0
16.35	11.07	6.6	1019.0	1075.7
16.36	11.05	6.59	1019.0	1075.8
16.37	11.05	6.59	1019.2	1075.8
16.38	11.05	6.59	1019.0	1075.6
16.39	11.06	6.59	1019.0	1075.5
16.4	11.07	6.59	1019.2	1076.3
16.41	11.07	6.59	1019.5	1076.3
16.42	11.06	6.58	1019.3	1076.2
16.43	11.06	6.58	1019.2	1076.8
16.44	11.05	6.58	1019.3	1075.9
16.45	11.05	6.58	1019.2	1077.1
16.46	11.06	6.58	1019.4	1076.6
16.47	11.06	6.58	1019.4	1076.6
16.48	11.09	6.59	1019.4	1076.9
16.49	11.06	6.58	1019.7	1076.7
16.5	11.08	6.59	1019.6	1077.0
16.51	11.06	6.58	1019.3	1077.1
16.52	11.07	6.57	1019.5	1077.3
16.53	11.06	6.57	1019.8	1077.3
16.54	11.05	6.56	1019.7	1076.8
16.55	11.06	6.58	1019.6	1077.2
16.56	11.08	6.58	1019.8	1076.9
16.57	11.05	6.57	1019.8	1077.0
16.58	11.07	6.57	1019.4	1077.3
16.59	11.05	6.56	1019.8	1077.3
16.6	11.05	6.56	1019.6	1077.1
16.61	11.06	6.56	1019.8	1077.1
16.62	11.06	6.56	1019.7	1077.6
16.63	11.07	6.56	1020.1	1078.1
16.64	11.07	6.56	1020.0	1077.3
16.65	11.06	6.56	1020.1	1077.5
16.66	11.07	6.56	1019.9	1077.8
16.67	11.04	6.55	1020.0	1078.5
16.68	11.06	6.55	1020.0	1078.3
16.69	11.06	6.55	1020.0	1079.3
16.7	11.06	6.55	1020.0	1078.8
16.71	11.07	6.55	1020.3	1078.8
16.72	11.05	6.55	1020.4	1079.1
16.73	11.07	6.55	1020.3	1079.2
16.74	11.07	6.55	1020.4	1078.8
16.75	11.07	6.55	1020.3	1078.8
16.76	11.07	6.55	1020.5	1079.5
16.77	11.05	6.54	1020.4	1079.6
16.78	11.05	6.54	1020.5	1079.9
16.79	11.06	6.54	1020.5	1079.5
16.8	11.07	6.54	1020.4	1080.0
16.81	11.07	6.54	1020.6	1079.9
16.82	11.07	6.54	1020.7	1080.0
16.83	11.07	6.54	1020.7	1080.6
16.84	11.06	6.54	1020.6	1080.6
16.85	11.07	6.53	1020.8	1081.1
16.86	11.07	6.54	1020.5	1081.1
16.87	11.08	6.54	1020.9	1080.7
16.88	11.07	6.54	1020.9	1080.3
16.89	11.07	6.53	1021.0	1081.1
16.9	11.06	6.53	1021.0	1080.9
16.91	11.06	6.52	1020.9	1081.4
16.92	11.06	6.52	1020.8	1080.7
16.93	11.06	6.52	1021.1	1080.9
16.94	11.05	6.52	1020.7	1081.0
16.95	11.06	6.51	1021.0	1081.4
16.96	11.06	6.52	1020.9	1081.1
16.97	11.07	6.52	1021.0	1081.2
16.98	11.07	6.52	1020.9	1081.2
16.99	11.08	6.52	1020.9	1081.3
17.0	11.06	6.51	1020.8	1081.8
17.01	11.05	6.51	1021.0	1081.0
17.02	11.06	6.51	1020.7	1081.8
17.03	11.05	6.51	1021.2	1081.8
17.04	11.05	6.5	1020.9	1081.9
17.05	11.06	6.5	1021.1	1081.8
17.06	11.05	6.5	1021.2	1081.8
17.07	11.06	6.5	1021.1	1081.4
17.08	11.06	6.5	1021.1	1082.1
17.09	11.06	6.5	1021.4	1082.4
17.1	11.08	6.51	1020.9	1082.0
17.11	11.06	6.5	1021.1	1082.4
17.12	11.08	6.51	1021.0	1081.9
17.13	11.07	6.5	1021.5	1082.3
17.14	11.07	6.5	1021.2	1082.2
17.15	11.06	6.49	1021.2	1082.9
17.16	11.05	6.49	1021.4	1082.7
17.17	11.05	6.49	1021.2	1083.2
17.18	11.07	6.49	1021.0	1082.8
17.19	11.06	6.49	1021.2	1083.0
17.2	11.07	6.49	1021.1	1083.0
17.21	11.07	6.49	1021.5	1083.5
17.22	11.07	6.49	1021.2	1083.2
17.23	11.07	6.49	1021.4	1083.2
17.24	11.06	6.48	1021.3	1083.4
17.25	11.05	6.47	1021.2	1083.2
17.26	11.06	6.47	1021.3	1083.6
17.27	11.05	6.47	1021.3	1083.1
17.28	11.07	6.48	1021.3	1083.9
17.29	11.07	6.48	1021.6	1083.6
17.3	11.07	6.48	1021.4	1083.8
17.31	11.06	6.48	1021.5	1083.7
17.32	11.07	6.48	1021.3	1083.7
17.33	11.07	6.48	1021.4	1083.8
17.34	11.06	6.47	1021.3	1083.7
17.35	11.06	6.47	1021.4	1083.8
17.36	11.06	6.47	1021.3	1084.0
17.37	11.05	6.47	1021.5	1084.4
17.38	11.05	6.46	1021.4	1083.9
17.39	11.05	6.46	1021.4	1084.3
17.4	11.05	6.46	1021.3	1084.4
17.41	11.06	6.46	1021.6	1084.3
17.42	11.07	6.46	1021.3	1084.7
17.43	11.07	6.47	1021.9	1084.7
17.44	11.06	6.46	1021.2	1084.8
17.45	11.06	6.45	1021.5	1084.8
17.46	11.04	6.45	1021.4	1084.8
17.47	11.06	6.46	1021.6	1085.4
17.48	11.07	6.46	1021.4	1084.7
17.49	11.07	6.45	1021.6	1085.2
17.5	11.07	6.46	1021.6	1085.6
17.51	11.06	6.45	1021.7	1085.9
17.52	11.06	6.45	1021.4	1085.3
17.53	11.07	6.45	1021.7	1085.8
17.54	11.08	6.46	1021.2	1086.0
17.55	11.06	6.45	1021.6	1085.7
17.56	11.05	6.44	1021.5	1085.9
17.57	11.06	6.44	1021.7	1085.8
17.58	11.05	6.44	1021.5	1086.4
17.59	11.08	6.45	1021.6	1085.9
17.6	11.07	6.45	1021.6	1086.4
17.61	11.06	6.44	1021.8	1085.8
17.62	11.06	6.44	1021.7	1086.6
17.63	11.06	6.44	1022.0	1086.8
17.64	11.06	6.44	1021.9	1086.7
17.65	11.06	6.43	1021.8	1086.3
17.66	11.05	6.43	1021.6	1086.9
17.67	11.06	6.43	1022.1	1086.8
17.68	11.07	6.44	1021.8	1086.8
17.69	11.07	6.43	1022.1	1086.9
17.7	11.05	6.42	1021.8	1087.2
17.71	11.05	6.42	1022.3	1087.3
17.72	11.08	6.43	1021.9	1087.3
17.73	11.06	6.42	1022.0	1087.2
17.74	11.05	6.42	1021.9	1086.9
17.75	11.06	6.42	1021.9	1087.7
17.76	11.06	6.42	1022.0	1087.8
17.77	11.08	6.43	1022.1	1088.1
17.78	11.05	6.41	1022.0	1087.4
17.79	11.05	6.41	1022.2	1088.0
17.8	11.07	6.42	1022.1	1087.9
17.81	11.07	6.42	1022.2	1087.8
17.82	11.04	6.41	1022.0	1087.9
17.83	11.04	6.41	1022.1	1087.7
17.84	11.07	6.42	1022.1	1088.4
17.85	11.07	6.42	1022.2	1088.3
17.86	11.06	6.41	1022.4	1088.0
17.87	11.05	6.41	1022.3	1087.8
17.88	11.06	6.41	1022.2	1088.4
17.89	11.04	6.4	1022.4	1088.2
17.9	11.08	6.41	1022.2	1088.5
17.91	11.07	6.41	1022.3	1088.1
17.92	11.06	6.4	1022.4	1088.5
17.93	11.06	6.4	1022.5	1088.4
17.94	11.05	6.39	1022.4	1088.7
17.95	11.05	6.4	1022.4	1088.6
17.96	11.07	6.4	1022.3	1089.1
17.97	11.06	6.4	1022.6	1089.7
17.98	11.06	6.39	1022.5	1089.2
17.99	11.06	6.39	1022.4	1089.3
18.0	11.08	6.4	1022.2	1088.9
18.01	11.07	6.4	1022.3	1089.2
18.02	11.06	6.39	1022.4	1089.7
18.03	11.06	6.39	1022.4	1089.6
18.04	11.06	6.39	1022.3	1089.0
18.05	11.06	6.39	1022.4	1089.3
18.06	11.07	6.39	1022.6	1089.4
18.07	11.07	6.39	1022.5	1089.4
18.08	11.06	6.39	1022.4	1089.2
18.09	11.06	6.39	1022.5	1090.1
18.1	11.05	6.38	1022.5	1089.9
18.11	11.05	6.38	1022.7	1090.2
18.12	11.04	6.37	1022.3	1090.2
18.13	11.05	6.38	1022.6	1090.0
18.14	11.06	6.38	1022.5	1090.5
18.15	11.07	6.38	1022.6	1090.3
18.16	11.06	6.38	1022.6	1090.1
18.17	11.07	6.38	1022.6	1090.0
18.18	11.05	6.37	1022.5	1090.4
18.19	11.06	6.37	1022.6	1090.3
18.2	11.08	6.38	1022.6	1090.1
18.21	11.07	6.38	1022.8	1090.4
18.22	11.06	6.37	1022.5	1090.7
18.23	11.06	6.37	1022.7	1090.9
18.24	11.06	6.37	1022.6	1091.0
18.25	11.06	6.36	1022.6	1090.8
18.26	11.07	6.37	1022.7	1091.0
18.27	11.09	6.38	1022.7	1091.1
18.28	11.06	6.36	1022.5	1090.9
18.29	11.06	6.36	1022.6	1090.7
18.3	11.06	6.36	1022.8	1090.8
18.31	11.08	6.37	1022.8	1091.2
18.32	11.07	6.36	1022.6	1091.2
18.33	11.06	6.36	1022.6	1091.5
18.34	11.06	6.36	1022.8	1090.9
18.35	11.06	6.36	1022.6	1091.3
18.36	11.05	6.35	1022.8	1091.4
18.37	11.07	6.36	1022.9	1091.7
18.38	11.06	6.35	1022.6	1091.2
18.39	11.06	6.35	1022.6	1091.7
18.4	11.05	6.35	1023.1	1092.0
18.41	11.07	6.35	1022.9	1092.2
18.42	11.06	6.36	1022.9	1091.8
18.43	11.05	6.35	1022.8	1092.1
18.44	11.05	6.34	1022.7	1091.9
18.45	11.06	6.34	1022.9	1092.4
18.46	11.07	6.35	1022.7	1091.8
18.47	11.06	6.35	1022.9	1091.7
18.48	11.05	6.34	1022.6	1092.2
18.49	11.05	6.34	1022.9	1092.7
18.5	11.06	6.34	1022.8	1092.5
18.51	11.05	6.33	1023.0	1091.9
18.52	11.07	6.34	1022.9	1092.7
18.53	11.06	6.34	1023.1	1092.8
18.54	11.04	6.33	1023.3	1092.6
18.55	11.05	6.33	1022.9	1093.1
18.56	11.05	6.33	1022.8	1092.3
18.57	11.05	6.33	1022.9	1093.1
18.58	11.06	6.33	1022.7	1092.7
18.59	11.06	6.33	1023.1	1092.8
18.6	11.06	6.33	1023.1	1092.7
18.61	11.07	6.34	1023.1	1093.4
18.62	11.07	6.33	1023.0	1093.4
18.63	11.06	6.33	1023.0	1093.5
18.64	11.06	6.33	1023.0	1093.2
18.65	11.06	6.32	1023.1	1093.6
18.66	11.06	6.32	1023.1	1093.9
18.67	11.06	6.33	1023.0	1093.7
18.68	11.07	6.33	1023.0	1093.9
18.69	11.06	6.32	1023.2	1093.9
18.7	11.06	6.32	1023.5	1093.9
18.71	11.06	6.32	1023.2	1094.2
18.72	11.08	6.32	1023.2	1094.1
18.73	11.06	6.32	1023.2	1093.8
18.74	11.06	6.31	1023.1	1094.1
18.75	11.06	6.31	1023.2	1094.2
18.76	11.06	6.31	1023.2	1094.4
18.77	11.05	6.31	1023.3	1095.1
18.78	11.07	6.32	1023.2	1094.6
18.79	11.07	6.32	1023.4	1094.9
18.8	11.06	6.31	1023.1	1094.9
18.81	11.05	6.31	1023.3	1094.6
18.82	11.05	6.31	1023.0	1094.6
18.83	11.07	6.31	1023.2	1094.7
18.84	11.06	6.31	1023.3	1094.5
18.85	11.06	6.3	1023.2	1094.7
18.86	11.06	6.31	1023.2	1094.7
18.87	11.05	6.3	1023.3	1095.1
18.88	11.05	6.3	1023.4	1095.0
18.89	11.06	6.3	1023.2	1095.6
18.9	11.06	6.3	1023.5	1095.3
18.91	11.04	6.29	1023.7	1095.2
18.92	11.06	6.3	1023.4	1095.3
18.93	11.07	6.3	1023.7	1095.3
18.94	11.05	6.3	1023.4	1095.3
18.95	11.07	6.29	1023.6	1095.3
18.96	11.06	6.3	1023.5	1095.8
18.97	11.05	6.29	1023.3	1095.9
18.98	11.04	6.28	1023.1	1095.9
18.99	11.06	6.29	1023.5	1095.6
19.0	11.07	6.3	1023.7	1095.3
19.01	11.07	6.29	1023.4	1095.9
19.02	11.06	6.29	1023.3	1095.9
19.03	11.07	6.29	1023.5	1095.4
19.04	11.05	6.28	1023.4	1095.7
19.05	11.06	6.28	1023.6	1096.6
19.06	11.05	6.28	1023.2	1096.4
19.07	11.05	6.28	1023.5	1096.4
19.08	11.05	6.28	1023.5	1095.7
19.09	11.06	6.28	1023.6	1096.5
19.1	11.05	6.27	1023.6	1096.3
19.11	11.06	6.28	1023.7	1096.3
19.12	11.07	6.28	1023.5	1096.2
19.13	11.06	6.28	1023.9	1096.6
19.14	11.07	6.28	1023.7	1096.6
19.15	11.06	6.28	1023.5	1096.6
19.16	11.05	6.27	1023.4	1096.9
19.17	11.05	6.27	1023.8	1096.8
19.18	11.04	6.26	1023.4	1097.0
19.19	11.06	6.27	1023.8	1097.2
19.2	11.07	6.27	1023.5	1097.1
19.21	11.05	6.27	1023.9	1097.0
19.22	11.07	6.27	1023.9	1097.8
19.23	11.07	6.27	1023.9	1097.1
19.24	11.07	6.27	1023.7	1097.6
19.25	11.08	6.27	1023.6	1097.4
19.26	11.06	6.27	1023.7	1097.6
19.27	11.04	6.26	1023.8	1097.6
19.28	11.06	6.26	1023.5	1097.7
19.29	11.05	6.26	1024.1	1097.8
19.3	11.06	6.25	1023.7	1097.6
19.31	11.06	6.26	1023.8	1098.1
19.32	11.06	6.26	1023.6	1098.2
19.33	11.06	6.26	1023.7	1098.3
19.34	11.06	6.26	1023.8	1097.9
19.35	11.05	6.25	1023.8	1098.4
19.36	11.06	6.26	1023.8	1098.5
19.37	11.05	6.25	1024.0	1098.1
19.38	11.07	6.26	1023.6	1097.4
19.39	11.06	6.26	1023.7	1098.5
19.4	11.07	6.25	1023.6	1098.4
19.41	11.06	6.25	1023.8	1098.7
19.42	11.07	6.26	1023.5	1098.6
19.43	11.05	6.25	1023.8	1099.3
19.44	11.05	6.24	1023.6	1099.8
19.45	11.07	6.25	1023.8	1099.7
19.46	11.06	6.24	1023.7	1099.9
19.47	11.06	6.25	1023.8	1099.1
19.48	11.08	6.25	1023.8	1099.7
19.49	11.06	6.24	1023.9	1099.6
19.5	11.07	6.25	1024.0	1100.2
19.51	11.07	6.24	1023.9	1099.6
19.52	11.06	6.24	1023.9	1100.0
19.53	11.07	6.24	1024.1	1100.3
19.54	11.05	6.23	1023.8	1100.2
19.55	11.05	6.23	1024.0	1099.9
19.56	11.06	6.24	1023.8	1099.4
19.57	11.04	6.23	1024.0	1100.1
19.58	11.05	6.23	1024.3	1100.2
19.59	11.07	6.24	1023.9	1100.2
19.6	11.05	6.24	1023.7	1100.2
19.61	11.07	6.24	1023.9	1100.2
19.62	11.07	6.24	1023.7	1100.4
19.63	11.05	6.23	1023.9	1100.3
19.64	11.05	6.23	1024.1	1100.2
19.65	11.06	6.23	1023.8	1100.8
19.66	11.04	6.22	1023.6	1100.9
19.67	11.05	6.22	1023.9	1101.0
19.68	11.05	6.22	1024.0	1100.7
19.69	11.05	6.22	1024.1	1100.6
19.7	11.04	6.21	1023.8	1100.9
19.71	11.05	6.22	1024.1	1100.7
19.72	11.05	6.22	1023.9	1100.6
19.73	11.05	6.21	1024.2	1100.7
19.74	11.05	6.22	1023.6	1101.8
19.75	11.07	6.22	1023.8	1101.2
19.76	11.07	6.23	1023.9	1101.3
19.77	11.07	6.22	1024.0	1100.8
19.78	11.07	6.22	1023.7	1101.4
19.79	11.06	6.22	1024.2	1101.2
19.8	11.06	6.22	1023.7	1101.7
19.81	11.07	6.22	1024.0	1101.5
19.82	11.07	6.22	1024.1	1101.3
19.83	11.07	6.22	1024.2	1102.0
19.84	11.06	6.22	1023.9	1101.9
19.85	11.07	6.21	1024.1	1101.8
19.86	11.05	6.21	1023.8	1101.8
19.87	11.06	6.21	1023.8	1102.4
19.88	11.06	6.21	1023.9	1102.5
19.89	11.05	6.2	1023.8	1102.2
19.9	11.06	6.2	1023.9	1101.9
19.91	11.05	6.2	1023.7	1102.5
19.92	11.06	6.2	1024.0	1102.3
19.93	11.06	6.2	1023.7	1102.5
19.94	11.05	6.2	1023.8	1102.2
19.95	11.06	6.2	1023.8	1102.4
19.96	11.06	6.2	1023.8	1102.3
19.97	11.06	6.2	1023.7	1102.8
19.98	11.05	6.2	1023.9	1102.6
19.99	11.04	6.19	1023.9	1102.9
20.0	11.05	6.19	1024.0	1103.0
20.01	11.04	6.19	1023.8	1102.8
20.02	11.05	6.19	1023.8	1103.3
20.03	11.05	6.19	1023.8	1102.8
20.04	11.04	6.19	1024.1	1103.2
20.05	11.06	6.2	1024.1	1102.9
20.06	11.06	6.19	1024.3	1102.9
20.07	11.04	6.19	1024.3	1102.6
20.08	11.07	6.19	1023.7	1103.3
20.09	11.05	6.19	1024.0	1103.7
20.1	11.07	6.19	1023.9	1103.7
20.11	11.06	6.19	1024.2	1103.3
20.12	11.06	6.19	1024.2	1103.8
20.13	11.06	6.19	1024.0	1103.9
20.14	11.05	6.18	1024.0	1104.1
20.15	11.06	6.19	1024.1	1104.1
20.16	11.07	6.19	1024.0	1104.1
20.17	11.06	6.18	1024.0	1104.2
20.18	11.07	6.19	1024.0	1103.9
20.19	11.05	6.18	1024.0	1103.9
20.2	11.06	6.19	1024.1	1103.8
20.21	11.07	6.19	1024.3	1104.2
20.22	11.06	6.18	1024.1	1104.9
20.23	11.07	6.18	1024.1	1104.2
20.24	11.07	6.18	1024.1	1104.6
20.25	11.07	6.18	1023.9	1104.7
20.26	11.05	6.17	1024.1	1104.9
20.27	11.06	6.17	1024.3	1104.8
20.28	11.05	6.17	1024.2	1104.7
20.29	11.07	6.17	1024.0	1104.4
20.3	11.06	6.18	1024.2	1104.8
20.31	11.06	6.17	1024.5	1104.8
20.32	11.04	6.17	1024.2	1105.2
20.33	11.05	6.17	1024.3	1105.0
20.34	11.05	6.17	1024.5	1105.0
20.35	11.05	6.16	1024.3	1105.0
20.36	11.06	6.17	1023.9	1105.2
20.37	11.07	6.17	1024.2	1105.0
20.38	11.05	6.16	1024.2	1105.2
20.39	11.05	6.16	1024.2	1104.9
20.4	11.04	6.16	1024.3	1105.3
20.41	11.05	6.16	1024.3	1105.9
20.42	11.06	6.16	1024.2	1105.3
20.43	11.06	6.16	1024.5	1105.2
20.44	11.07	6.17	1024.6	1105.8
20.45	11.07	6.16	1024.2	1105.9
20.46	11.05	6.16	1024.4	1105.9
20.47	11.05	6.15	1024.4	1105.8
20.48	11.05	6.16	1024.4	1105.8
20.49	11.07	6.16	1024.2	1106.4
20.5	11.05	6.15	1024.3	1105.8
20.51	11.05	6.15	1024.6	1106.4
20.52	11.06	6.16	1024.2	1106.2
20.53	11.07	6.15	1024.3	1106.2
20.54	11.05	6.15	1024.2	1106.4
20.55	11.04	6.14	1024.1	1106.0
20.56	11.06	6.15	1024.2	1106.3
20.57	11.07	6.15	1024.1	1106.3
20.58	11.06	6.15	1024.0	1106.8
20.59	11.06	6.14	1024.2	1106.3
20.6	11.05	6.14	1024.1	1106.6
20.61	11.04	6.14	1024.2	1106.8
20.62	11.05	6.14	1024.2	1106.6
20.63	11.06	6.14	1024.2	1106.8
20.64	11.06	6.14	1024.0	1106.8
20.65	11.06	6.14	1024.1	1106.9
20.66	11.04	6.14	1024.3	1107.1
20.67	11.06	6.14	1024.1	1106.5
20.68	11.08	6.14	1024.2	1106.7
20.69	11.05	6.14	1024.2	1107.1
20.7	11.06	6.14	1024.3	1107.3
20.71	11.04	6.13	1024.4	1106.8
20.72	11.07	6.14	1024.3	1107.2
20.73	11.06	6.14	1024.5	1107.3
20.74	11.06	6.13	1024.3	1107.6
20.75	11.05	6.13	1024.2	1107.2
20.76	11.06	6.13	1024.3	1107.6
20.77	11.06	6.14	1024.2	1107.5
20.78	11.06	6.13	1024.2	1107.6
20.79	11.05	6.13	1024.5	1108.0
20.8	11.07	6.13	1024.0	1108.2
20.81	11.05	6.13	1024.2	1107.5
20.82	11.05	6.13	1024.5	1108.0
20.83	11.06	6.13	1024.4	1107.9
20.84	11.04	6.12	1024.5	1108.0
20.85	11.04	6.12	1024.6	1107.8
20.86	11.06	6.12	1024.3	1108.5
20.87	11.07	6.13	1024.5	1108.5
20.88	11.08	6.13	1024.4	1108.6
20.89	11.05	6.11	1024.5	1108.3
20.9	11.05	6.12	1024.4	1108.2
20.91	11.05	6.12	1024.6	1108.5
20.92	11.06	6.12	1024.5	1108.3
20.93	11.06	6.13	1024.4	1109.1
20.94	11.05	6.11	1024.4	1108.8
20.95	11.06	6.11	1024.7	1108.6
20.96	11.05	6.12	1024.4	1108.8
20.97	11.07	6.12	1024.8	1109.1
20.98	11.06	6.12	1024.4	1108.5
20.99	11.06	6.11	1024.8	1109.1
21.0	11.06	6.12	1024.7	1109.6
21.01	11.06	6.11	1024.5	1109.4
21.02	11.05	6.11	1024.5	1109.6
21.03	11.06	6.11	1024.7	1109.5
21.04	11.06	6.12	1024.6	1110.0
21.05	11.06	6.11	1024.6	1109.9
21.06	11.05	6.1	1024.4	1109.9
21.07	11.07	6.11	1024.8	1109.6
21.08	11.05	6.11	1024.8	1109.6
21.09	11.06	6.11	1024.5	1109.4
21.1	11.05	6.1	1024.5	1109.4
21.11	11.06	6.1	1024.9	1109.2
21.12	11.05	6.11	1024.6	1109.5
21.13	11.07	6.1	1025.0	1109.9
21.14	11.04	6.1	1024.5	1109.6
21.15	11.06	6.1	1024.6	1109.4
21.16	11.06	6.1	1024.6	1109.8
21.17	11.06	6.11	1024.8	1109.8
21.18	11.05	6.1	1024.8	1110.0
21.19	11.06	6.1	1024.7	1110.0
21.2	11.06	6.1	1024.6	1110.2
21.21	11.06	6.1	1024.6	1110.5
21.22	11.06	6.1	1024.5	1110.1
21.23	11.06	6.1	1024.8	1110.6
21.24	11.06	6.1	1024.5	1110.1
21.25	11.07	6.1	1024.7	1110.3
21.26	11.06	6.1	1024.7	1110.4
21.27	11.07	6.1	1024.5	1110.6
21.28	11.06	6.09	1024.6	1110.6
21.29	11.07	6.09	1024.8	1110.6
21.3	11.06	6.1	1024.9	1111.0
21.31	11.06	6.09	1024.8	1110.8
21.32	11.07	6.09	1024.8	1111.2
21.33	11.05	6.09	1024.5	1110.7
21.34	11.07	6.09	1024.4	1111.2
21.35	11.05	6.08	1024.7	1111.5
21.36	11.06	6.09	1024.7	1111.1
21.37	11.06	6.09	1024.4	1110.7
21.38	11.05	6.08	1024.9	1111.0
21.39	11.06	6.09	1024.7	1111.4
21.4	11.07	6.09	1024.8	1111.5
21.41	11.05	6.08	1024.8	1111.5
21.42	11.07	6.09	1024.5	1111.2
21.43	11.05	6.08	1024.6	1111.9
21.44	11.05	6.07	1024.5	1111.8
21.45	11.06	6.08	1024.8	1111.4
21.46	11.07	6.08	1024.6	1111.1
21.47	11.05	6.08	1024.6	1112.0
21.48	11.06	6.08	1024.7	1111.7
21.49	11.05	6.08	1024.3	1112.0
21.5	11.06	6.08	1024.5	1111.9
21.51	11.05	6.08	1024.4	1111.9
21.52	11.07	6.08	1024.5	1112.0
21.53	11.06	6.08	1024.4	1111.8
21.54	11.06	6.07	1024.2	1112.2
21.55	11.06	6.07	1024.7	1111.9
21.56	11.06	6.08	1024.6	1112.3
21.57	11.06	6.07	1024.6	1112.0
21.58	11.05	6.07	1024.4	1112.3
21.59	11.06	6.07	1024.4	1112.5
21.6	11.06	6.07	1024.7	1112.4
21.61	11.05	6.07	1024.5	1112.5
21.62	11.06	6.07	1024.3	1112.6
21.63	11.06	6.07	1024.5	1112.6
21.64	11.05	6.06	1024.5	1112.8
21.65	11.05	6.06	1024.4	1112.7
21.66	11.06	6.06	1024.5	1112.8
21.67	11.05	6.06	1024.3	1113.0
21.68	11.06	6.06	1024.6	1113.0
21.69	11.06	6.06	1024.7	1113.1
21.7	11.06	6.06	1024.3	1113.4
21.71	11.05	6.06	1024.4	1113.3
21.72	11.07	6.06	1024.4	1112.8
21.73	11.06	6.06	1024.8	1113.3
21.74	11.04	6.05	1024.6	1113.0
21.75	11.07	6.06	1024.6	1112.7
21.76	11.06	6.06	1024.5	1112.8
21.77	11.05	6.05	1024.6	1113.2
21.78	11.05	6.05	1024.9	1113.6
21.79	11.07	6.06	1024.6	1113.7
21.8	11.05	6.05	1024.6	1113.2
21.81	11.06	6.05	1024.9	1113.4
21.82	11.06	6.05	1024.6	1114.1
21.83	11.06	6.05	1024.9	1114.0
21.84	11.05	6.05	1024.9	1113.8
21.85	11.06	6.05	1024.5	1113.5
21.86	11.06	6.05	1024.8	1114.1
21.87	11.05	6.05	1024.6	1114.0
21.88	11.05	6.05	1024.8	1114.3
21.89	11.05	6.05	1024.6	1114.1
21.9	11.05	6.05	1024.6	1114.0
21.91	11.06	6.05	1024.6	1113.8
21.92	11.05	6.04	1024.4	1113.9
21.93	11.05	6.04	1024.6	1114.1
21.94	11.06	6.05	1024.6	1114.4
21.95	11.06	6.04	1024.5	1114.9
21.96	11.05	6.04	1024.8	1114.7
