t[s]	U[V]	I[A]	Piro[C]	TC[C]
15.42	11.05	6.91	1033.2	1071.6
15.43	11.04	6.91	1033.2	1071.0
15.44	11.05	6.91	1033.3	1071.2
15.45	11.03	6.9	1033.4	1071.1
15.46	11.04	6.9	1033.3	1071.0
15.47	11.04	6.9	1033.3	1071.1
15.48	11.04	6.9	1033.5	1071.9
15.49	11.04	6.9	1033.6	1071.9
15.5	11.05	6.9	1033.6	1071.4
15.51	11.04	6.9	1033.3	1071.2
15.52	11.06	6.91	1033.7	1071.7
15.53	11.05	6.9	1033.6	1071.3
15.54	11.07	6.9	1033.4	1071.7
15.55	11.04	6.89	1033.7	1071.5
15.56	11.05	6.89	1033.8	1071.3
15.57	11.04	6.89	1034.0	1071.9
15.58	11.04	6.88	1033.8	1071.6
15.59	11.04	6.88	1033.6	1071.9
15.6	11.04	6.88	1033.6	1071.7
15.61	11.03	6.88	1033.8	1071.8
15.62	11.05	6.88	1033.6	1071.7
15.63	11.03	6.88	1033.8	1071.8
15.64	11.04	6.88	1033.7	1071.8
15.65	11.04	6.88	1033.7	1071.3
15.66	11.05	6.88	1033.7	1071.8
15.67	11.05	6.88	1033.5	1072.1
15.68	11.05	6.88	1033.8	1072.2
15.69	11.06	6.87	1033.8	1072.1
15.7	11.05	6.88	1033.8	1072.7
15.71	11.06	6.88	1033.7	1072.5
15.72	11.06	6.88	1033.9	1072.3
15.73	11.06	6.88	1033.8	1072.2
15.74	11.06	6.87	1033.9	1072.4
15.75	11.06	6.87	1033.7	1072.4
15.76	11.06	6.87	1033.6	1072.0
15.77	11.07	6.87	1034.0	1071.9
15.78	11.06	6.87	1034.0	1072.9
15.79	11.06	6.86	1034.1	1072.4
15.8	11.04	6.86	1034.0	1072.2
15.81	11.06	6.86	1034.2	1072.1
15.82	11.05	6.85	1033.8	1073.0
15.83	11.05	6.85	1033.9	1072.7
15.84	11.05	6.86	1034.0	1072.2
15.85	11.06	6.85	1034.1	1072.9
15.86	11.05	6.85	1034.0	1073.0
15.87	11.06	6.85	1034.0	1073.2
15.88	11.06	6.85	1034.0	1072.9
15.89	11.06	6.85	1033.8	1073.4
15.9	11.05	6.84	1033.9	1072.9
15.91	11.04	6.84	1034.3	1073.6
15.92	11.04	6.84	1034.1	1073.4
15.93	11.04	6.83	1034.2	1073.3
15.94	11.05	6.83	1034.3	1073.2
15.95	11.04	6.83	1034.3	1073.8
15.96	11.03	6.83	1033.9	1073.8
15.97	11.04	6.83	1034.0	1073.6
15.98	11.03	6.82	1033.9	1073.6
15.99	11.04	6.83	1033.9	1073.6
16.0	11.03	6.82	1034.0	1073.8
16.01	11.03	6.82	1034.0	1073.7
16.02	11.04	6.82	1034.2	1073.5
16.03	11.04	6.82	1034.4	1073.7
16.04	11.04	6.82	1034.2	1074.5
16.05	11.03	6.81	1034.3	1073.7
16.06	11.04	6.81	1034.6	1073.8
16.07	11.04	6.82	1034.4	1073.7
16.08	11.05	6.82	1034.3	1074.0
16.09	11.06	6.82	1034.3	1073.9
16.1	11.06	6.82	1034.4	1074.1
16.11	11.05	6.82	1034.6	1073.8
16.12	11.06	6.82	1034.6	1074.0
16.13	11.06	6.82	1034.4	1074.1
16.14	11.06	6.82	1034.9	1074.3
16.15	11.05	6.81	1034.6	1073.9
16.16	11.06	6.81	1034.5	1074.1
16.17	11.05	6.81	1034.6	1074.3
16.18	11.07	6.81	1034.7	1074.2
16.19	11.05	6.81	1034.6	1074.4
16.2	11.07	6.81	1034.6	1074.1
16.21	11.04	6.79	1034.6	1074.0
16.22	11.06	6.8	1034.7	1074.2
16.23	11.04	6.79	1035.0	1074.4
16.24	11.04	6.79	1035.0	1074.3
16.25	11.03	6.79	1034.7	1074.8
16.26	11.04	6.79	1034.4	1074.6
16.27	11.03	6.78	1034.5	1075.0
16.28	11.04	6.79	1034.6	1074.5
16.29	11.03	6.78	1034.6	1074.6
16.3	11.05	6.78	1034.8	1075.0
16.31	11.03	6.78	1034.8	1074.7
16.32	11.04	6.78	1034.6	1074.7
16.33	11.04	6.78	1034.8	1074.8
16.34	11.05	6.78	1034.8	1075.2
16.35	11.05	6.79	1034.7	1074.9
16.36	11.03	6.77	1034.8	1075.0
16.37	11.04	6.77	1034.9	1074.9
16.38	11.04	6.77	1034.7	1074.4
16.39	11.04	6.77	1034.8	1075.0
16.4	11.05	6.77	1034.6	1074.8
16.41	11.05	6.77	1034.8	1074.4
16.42	11.05	6.77	1034.7	1074.5
16.43	11.04	6.77	1034.8	1074.8
16.44	11.03	6.76	1035.0	1075.0
16.45	11.04	6.76	1034.8	1074.5
16.46	11.04	6.76	1034.9	1074.8
16.47	11.05	6.76	1034.9	1074.8
16.48	11.06	6.77	1034.8	1074.6
16.49	11.05	6.76	1035.1	1074.6
16.5	11.06	6.77	1034.9	1074.9
16.51	11.06	6.76	1035.0	1075.4
16.52	11.05	6.76	1035.0	1075.2
16.53	11.04	6.75	1035.0	1075.6
16.54	11.02	6.74	1034.6	1074.6
16.55	11.06	6.76	1034.8	1075.3
16.56	11.06	6.76	1034.9	1075.2
16.57	11.04	6.75	1035.0	1075.1
16.58	11.04	6.75	1035.1	1075.2
16.59	11.05	6.75	1034.9	1075.6
16.6	11.04	6.74	1034.9	1075.2
16.61	11.05	6.74	1035.0	1075.2
16.62	11.04	6.75	1034.7	1075.1
16.63	11.06	6.75	1034.8	1075.6
16.64	11.05	6.75	1034.9	1075.8
16.65	11.04	6.74	1034.9	1075.9
16.66	11.05	6.74	1034.9	1075.5
16.67	11.03	6.73	1034.7	1076.0
16.68	11.04	6.73	1034.8	1076.3
16.69	11.06	6.73	1034.7	1075.4
16.7	11.05	6.74	1035.1	1075.3
16.71	11.05	6.74	1034.9	1075.2
16.72	11.06	6.73	1034.8	1075.9
16.73	11.06	6.74	1034.6	1076.0
16.74	11.06	6.73	1034.7	1075.6
16.75	11.06	6.73	1035.0	1075.9
16.76	11.05	6.73	1035.0	1076.2
16.77	11.04	6.72	1035.0	1075.9
16.78	11.03	6.72	1034.9	1076.0
16.79	11.04	6.72	1035.2	1075.6
16.8	11.05	6.72	1035.1	1075.6
16.81	11.05	6.73	1035.3	1076.2
16.82	11.06	6.72	1035.3	1075.8
16.83	11.05	6.72	1035.1	1075.6
16.84	11.06	6.72	1035.0	1076.3
16.85	11.04	6.72	1035.2	1076.4
16.86	11.07	6.72	1035.2	1076.3
16.87	11.06	6.72	1035.4	1075.9
16.88	11.06	6.72	1035.1	1075.9
16.89	11.04	6.71	1035.5	1076.3
16.9	11.05	6.71	1035.4	1076.0
16.91	11.04	6.7	1035.3	1076.1
16.92	11.05	6.71	1035.4	1076.0
16.93	11.04	6.7	1035.2	1076.3
16.94	11.04	6.7	1035.2	1076.0
16.95	11.04	6.69	1035.2	1075.9
16.96	11.04	6.7	1035.2	1076.2
16.97	11.05	6.7	1035.4	1076.7
16.98	11.06	6.7	1035.3	1076.6
16.99	11.06	6.7	1035.5	1076.4
17.0	11.05	6.69	1035.6	1077.1
17.01	11.03	6.69	1035.2	1076.6
17.02	11.04	6.69	1035.3	1076.7
17.03	11.04	6.69	1035.4	1076.3
17.04	11.03	6.68	1035.4	1076.6
17.05	11.04	6.69	1035.4	1076.4
17.06	11.04	6.68	1035.3	1076.7
17.07	11.04	6.68	1035.4	1076.4
17.08	11.04	6.68	1035.5	1076.6
17.09	11.05	6.69	1035.5	1076.3
17.1	11.06	6.69	1035.3	1077.2
17.11	11.05	6.68	1035.6	1076.8
17.12	11.05	6.69	1035.2	1076.8
17.13	11.04	6.68	1035.4	1076.6
17.14	11.05	6.68	1035.5	1077.0
17.15	11.05	6.67	1035.5	1077.2
17.16	11.04	6.67	1035.5	1076.7
17.17	11.05	6.67	1035.3	1077.0
17.18	11.05	6.67	1035.4	1076.7
17.19	11.05	6.67	1035.4	1076.9
17.2	11.05	6.67	1035.7	1077.1
17.21	11.07	6.67	1035.4	1077.3
17.22	11.05	6.67	1035.3	1077.2
17.23	11.06	6.67	1035.6	1077.5
17.24	11.04	6.66	1035.6	1077.5
17.25	11.04	6.66	1035.9	1076.9
17.26	11.03	6.66	1035.7	1076.8
17.27	11.04	6.66	1035.7	1077.2
17.28	11.05	6.66	1035.7	1077.6
17.29	11.05	6.66	1035.6	1077.2
17.3	11.06	6.67	1035.5	1076.8
17.31	11.06	6.67	1035.7	1077.0
17.32	11.05	6.66	1035.6	1077.8
17.33	11.06	6.66	1035.7	1077.2
17.34	11.04	6.65	1035.6	1077.7
17.35	11.05	6.66	1035.8	1077.1
17.36	11.04	6.65	1035.7	1077.4
17.37	11.04	6.65	1035.8	1077.5
17.38	11.04	6.64	1035.5	1077.6
17.39	11.04	6.64	1035.8	1077.5
17.4	11.03	6.64	1035.6	1077.4
17.41	11.04	6.64	1035.7	1077.5
17.42	11.04	6.65	1035.5	1077.3
17.43	11.05	6.65	1035.7	1077.3
17.44	11.06	6.65	1035.6	1077.6
17.45	11.03	6.64	1035.7	1077.9
17.46	11.04	6.63	1035.9	1077.7
17.47	11.05	6.64	1035.3	1077.6
17.48	11.05	6.64	1035.6	1077.4
17.49	11.04	6.64	1035.7	1077.8
17.5	11.05	6.64	1035.7	1077.3
17.51	11.04	6.63	1035.7	1077.8
17.52	11.05	6.63	1035.6	1077.6
17.53	11.04	6.63	1035.8	1078.2
17.54	11.07	6.64	1035.6	1078.2
17.55	11.04	6.63	1035.9	1078.0
17.56	11.04	6.62	1035.8	1077.3
17.57	11.04	6.63	1036.0	1077.4
17.58	11.05	6.63	1035.9	1078.0
17.59	11.06	6.63	1035.9	1077.6
17.6	11.06	6.63	1035.6	1078.2
17.61	11.04	6.62	1035.8	1078.2
17.62	11.05	6.62	1035.9	1078.9
17.63	11.05	6.62	1036.0	1078.2
17.64	11.06	6.62	1036.1	1078.1
17.65	11.04	6.61	1036.1	1077.6
17.66	11.04	6.61	1035.9	1078.4
17.67	11.04	6.62	1035.8	1078.4
17.68	11.06	6.62	1035.7	1077.8
17.69	11.05	6.62	1036.0	1078.0
17.7	11.04	6.6	1036.1	1078.4
17.71	11.03	6.6	1035.9	1078.4
17.72	11.06	6.61	1035.7	1078.1
17.73	11.05	6.61	1035.4	1078.6
17.74	11.04	6.6	1035.7	1078.0
17.75	11.04	6.6	1035.6	1078.4
17.76	11.05	6.61	1035.6	1078.5
17.77	11.07	6.61	1035.7	1078.4
17.78	11.03	6.59	1035.7	1078.4
17.79	11.04	6.6	1035.8	1078.8
17.8	11.06	6.61	1035.7	1078.7
17.81	11.06	6.6	1035.6	1079.0
17.82	11.03	6.59	1035.7	1078.5
17.83	11.03	6.59	1035.8	1078.9
17.84	11.05	6.6	1035.7	1078.7
17.85	11.07	6.6	1035.9	1079.0
17.86	11.04	6.59	1035.7	1079.0
17.87	11.04	6.59	1035.8	1078.4
17.88	11.03	6.59	1035.9	1078.9
17.89	11.04	6.58	1035.8	1078.8
17.9	11.05	6.59	1036.0	1079.2
17.91	11.06	6.59	1035.8	1078.6
17.92	11.04	6.58	1035.8	1078.8
17.93	11.04	6.58	1035.9	1078.8
17.94	11.03	6.57	1035.9	1078.8
17.95	11.04	6.58	1036.0	1078.7
17.96	11.05	6.58	1036.0	1078.9
17.97	11.06	6.58	1036.0	1079.2
17.98	11.04	6.58	1036.2	1078.9
17.99	11.05	6.57	1036.2	1078.6
18.0	11.05	6.58	1036.0	1078.9
18.01	11.05	6.58	1036.0	1078.9
18.02	11.05	6.58	1036.0	1078.9
18.03	11.05	6.57	1035.9	1079.4
18.04	11.04	6.57	1036.0	1078.8
18.05	11.05	6.57	1036.0	1079.7
18.06	11.06	6.58	1035.9	1079.0
18.07	11.05	6.58	1036.0	1079.6
18.08	11.04	6.57	1035.9	1079.5
18.09	11.05	6.57	1035.7	1079.3
18.1	11.04	6.56	1035.9	1079.7
18.11	11.04	6.56	1035.6	1079.1
18.12	11.02	6.55	1036.0	1078.6
18.13	11.04	6.56	1035.9	1079.3
18.14	11.05	6.57	1036.0	1079.6
18.15	11.05	6.57	1036.1	1079.7
18.16	11.05	6.56	1035.8	1080.1
18.17	11.05	6.56	1036.2	1079.4
18.18	11.04	6.55	1036.1	1079.6
18.19	11.04	6.56	1036.2	1079.8
18.2	11.06	6.56	1036.0	1079.4
18.21	11.06	6.56	1035.9	1079.4
18.22	11.05	6.55	1035.8	1080.0
18.23	11.04	6.55	1035.9	1079.7
18.24	11.04	6.55	1035.9	1079.5
18.25	11.04	6.55	1036.0	1079.4
18.26	11.06	6.55	1036.0	1080.1
18.27	11.06	6.56	1036.0	1079.2
18.28	11.05	6.55	1035.8	1080.0
18.29	11.04	6.54	1036.1	1079.7
18.3	11.05	6.54	1035.9	1080.2
18.31	11.05	6.55	1036.2	1080.0
18.32	11.06	6.55	1036.1	1080.4
18.33	11.04	6.54	1036.1	1080.4
18.34	11.05	6.54	1035.9	1080.2
18.35	11.05	6.54	1035.9	1080.4
18.36	11.05	6.54	1035.9	1079.6
18.37	11.05	6.54	1036.0	1079.9
18.38	11.06	6.54	1036.0	1080.0
18.39	11.05	6.53	1036.1	1080.3
18.4	11.04	6.53	1035.9	1080.3
18.41	11.05	6.54	1036.0	1080.8
18.42	11.06	6.54	1036.0	1080.5
18.43	11.04	6.53	1035.9	1080.7
18.44	11.03	6.52	1035.9	1079.9
18.45	11.05	6.53	1035.8	1080.4
18.46	11.06	6.53	1035.8	1080.1
18.47	11.05	6.53	1035.8	1080.5
18.48	11.04	6.52	1035.8	1080.4
18.49	11.05	6.52	1035.8	1080.5
18.5	11.04	6.52	1035.9	1079.9
18.51	11.04	6.52	1035.9	1079.7
18.52	11.05	6.53	1035.7	1080.6
18.53	11.06	6.52	1035.7	1080.1
18.54	11.04	6.51	1036.0	1080.7
18.55	11.03	6.51	1035.6	1080.4
18.56	11.02	6.51	1035.9	1080.6
18.57	11.04	6.51	1035.8	1080.1
18.58	11.04	6.51	1035.9	1080.0
18.59	11.05	6.51	1035.8	1080.1
18.6	11.04	6.52	1035.7	1080.6
18.61	11.06	6.52	1036.0	1080.4
18.62	11.05	6.52	1035.8	1080.5
18.63	11.05	6.51	1035.9	1080.9
18.64	11.04	6.51	1035.9	1080.3
18.65	11.04	6.51	1035.8	1080.5
18.66	11.03	6.5	1035.5	1080.4
18.67	11.05	6.51	1035.8	1080.3
18.68	11.06	6.51	1035.8	1080.4
18.69	11.05	6.51	1035.7	1080.4
18.7	11.04	6.5	1035.9	1080.7
18.71	11.05	6.5	1036.0	1080.6
18.72	11.06	6.51	1035.8	1080.5
18.73	11.06	6.5	1036.1	1081.1
18.74	11.04	6.5	1036.0	1080.9
18.75	11.05	6.49	1035.8	1080.5
18.76	11.04	6.49	1035.9	1080.6
18.77	11.03	6.49	1035.8	1080.6
18.78	11.05	6.5	1036.0	1080.4
18.79	11.05	6.5	1036.0	1080.7
18.8	11.04	6.49	1035.9	1080.9
18.81	11.04	6.49	1036.1	1080.7
18.82	11.04	6.49	1036.1	1080.9
18.83	11.05	6.49	1035.6	1080.4
18.84	11.05	6.49	1035.8	1081.1
18.85	11.04	6.49	1035.7	1080.5
18.86	11.05	6.49	1035.7	1080.7
18.87	11.03	6.48	1035.9	1080.8
18.88	11.04	6.48	1035.7	1081.2
18.89	11.05	6.49	1035.8	1080.6
18.9	11.05	6.48	1035.7	1080.9
18.91	11.03	6.48	1035.8	1081.0
18.92	11.05	6.48	1035.7	1080.9
18.93	11.05	6.48	1035.9	1080.9
18.94	11.05	6.48	1035.9	1081.2
18.95	11.04	6.48	1035.9	1081.4
18.96	11.06	6.48	1035.8	1081.0
18.97	11.04	6.47	1036.1	1081.0
18.98	11.03	6.47	1036.1	1081.0
18.99	11.04	6.47	1035.7	1081.1
19.0	11.07	6.48	1036.0	1080.8
19.01	11.05	6.48	1035.8	1081.0
19.02	11.05	6.47	1036.0	1080.9
19.03	11.03	6.47	1036.0	1080.9
19.04	11.04	6.46	1035.7	1080.9
19.05	11.04	6.46	1036.0	1081.0
19.06	11.04	6.46	1036.1	1080.9
19.07	11.03	6.46	1035.8	1081.3
19.08	11.05	6.46	1035.8	1081.7
19.09	11.03	6.46	1036.0	1081.3
19.1	11.04	6.46	1035.8	1081.2
19.11	11.05	6.47	1035.8	1081.8
19.12	11.06	6.47	1035.9	1081.8
19.13	11.05	6.46	1036.0	1081.0
19.14	11.06	6.46	1036.0	1081.3
19.15	11.05	6.46	1035.8	1081.1
19.16	11.05	6.45	1036.0	1081.3
19.17	11.04	6.45	1035.7	1081.4
19.18	11.03	6.44	1035.9	1081.3
19.19	11.04	6.45	1035.8	1081.0
19.2	11.06	6.46	1035.8	1081.3
19.21	11.04	6.45	1035.6	1081.5
19.22	11.05	6.45	1035.8	1081.2
19.23	11.05	6.45	1035.5	1081.2
19.24	11.06	6.45	1035.5	1081.1
19.25	11.06	6.46	1035.8	1081.0
19.26	11.05	6.45	1035.8	1081.3
19.27	11.04	6.44	1035.6	1081.2
19.28	11.03	6.44	1035.6	1081.7
19.29	11.04	6.44	1035.7	1081.6
19.3	11.03	6.44	1035.7	1081.4
19.31	11.05	6.45	1035.8	1081.2
19.32	11.03	6.44	1035.9	1081.4
19.33	11.03	6.44	1035.6	1081.5
19.34	11.04	6.44	1035.7	1082.1
19.35	11.04	6.43	1035.8	1081.5
19.36	11.05	6.44	1035.8	1081.2
19.37	11.04	6.43	1035.7	1081.5
19.38	11.04	6.44	1035.9	1081.8
19.39	11.06	6.44	1035.7	1081.6
19.4	11.04	6.44	1035.8	1081.5
19.41	11.05	6.44	1035.6	1081.5
19.42	11.05	6.44	1035.7	1081.9
19.43	11.04	6.43	1035.8	1082.0
19.44	11.04	6.42	1035.9	1081.3
19.45	11.06	6.43	1035.8	1081.7
19.46	11.04	6.43	1035.9	1082.7
19.47	11.06	6.43	1035.9	1081.7
19.48	11.05	6.43	1035.8	1082.4
19.49	11.05	6.42	1035.6	1082.0
19.5	11.05	6.43	1035.9	1082.5
19.51	11.05	6.42	1035.8	1082.6
19.52	11.04	6.42	1035.8	1082.7
19.53	11.06	6.43	1035.5	1082.6
19.54	11.04	6.42	1035.9	1082.4
19.55	11.03	6.42	1035.6	1082.8
19.56	11.05	6.42	1035.8	1082.5
19.57	11.03	6.41	1035.7	1082.5
19.58	11.04	6.42	1035.7	1082.0
19.59	11.05	6.42	1035.7	1082.1
19.6	11.05	6.42	1035.7	1082.4
19.61	11.05	6.42	1035.7	1082.5
19.62	11.06	6.42	1035.8	1082.0
19.63	11.04	6.41	1036.0	1082.3
19.64	11.05	6.41	1035.7	1082.4
19.65	11.04	6.41	1036.0	1082.5
19.66	11.03	6.4	1035.9	1082.0
19.67	11.02	6.4	1036.0	1082.6
19.68	11.03	6.4	1036.0	1082.8
19.69	11.03	6.4	1035.9	1083.0
19.7	11.03	6.4	1036.3	1083.1
19.71	11.03	6.4	1035.9	1082.7
19.72	11.04	6.4	1035.9	1083.0
19.73	11.03	6.4	1035.8	1082.9
19.74	11.05	6.4	1035.7	1082.5
19.75	11.05	6.41	1035.7	1082.7
19.76	11.06	6.41	1035.6	1082.7
19.77	11.05	6.4	1035.6	1082.7
19.78	11.05	6.41	1035.6	1082.6
19.79	11.05	6.4	1035.7	1082.7
19.8	11.06	6.4	1035.8	1082.8
19.81	11.04	6.4	1035.9	1082.4
19.82	11.05	6.4	1035.8	1082.8
19.83	11.06	6.4	1035.4	1082.3
19.84	11.05	6.4	1035.5	1082.5
19.85	11.05	6.39	1035.7	1082.4
19.86	11.04	6.39	1035.7	1082.4
19.87	11.05	6.39	1035.8	1082.3
19.88	11.05	6.39	1035.8	1082.6
19.89	11.04	6.39	1035.9	1082.6
19.9	11.04	6.39	1035.8	1082.8
19.91	11.04	6.39	1035.7	1083.2
19.92	11.04	6.38	1035.6	1083.0
19.93	11.04	6.39	1035.5	1083.3
19.94	11.03	6.38	1035.6	1083.4
19.95	11.04	6.38	1035.7	1083.6
19.96	11.03	6.38	1035.4	1082.6
19.97	11.04	6.38	1035.4	1082.9
19.98	11.04	6.38	1035.5	1083.0
19.99	11.03	6.37	1035.4	1083.1
20.0	11.03	6.37	1035.6	1083.0
20.01	11.03	6.37	1035.3	1082.9
20.02	11.03	6.37	1035.4	1083.1
20.03	11.05	6.38	1035.4	1083.5
20.04	11.02	6.36	1035.3	1082.8
20.05	11.06	6.38	1035.3	1082.5
20.06	11.03	6.37	1035.4	1082.4
20.07	11.05	6.37	1035.5	1082.8
20.08	11.05	6.37	1035.4	1082.2
20.09	11.04	6.37	1035.0	1082.4
20.1	11.05	6.38	1035.2	1082.7
20.11	11.05	6.37	1035.0	1082.3
20.12	11.05	6.37	1035.2	1082.5
20.13	11.06	6.37	1035.3	1082.7
20.14	11.04	6.37	1035.3	1082.7
20.15	11.06	6.37	1035.2	1082.4
20.16	11.05	6.37	1035.2	1082.6
20.17	11.04	6.37	1035.2	1082.7
20.18	11.06	6.37	1035.4	1083.2
20.19	11.05	6.36	1035.3	1083.1
20.2	11.06	6.37	1035.5	1083.1
20.21	11.06	6.37	1035.1	1082.9
20.22	11.06	6.36	1035.1	1082.8
20.23	11.05	6.36	1035.2	1083.0
20.24	11.04	6.36	1035.0	1082.8
20.25	11.06	6.36	1035.0	1082.9
20.26	11.05	6.36	1035.0	1083.0
20.27	11.03	6.35	1035.3	1083.0
20.28	11.03	6.35	1035.3	1082.9
20.29	11.05	6.36	1035.2	1083.1
20.3	11.06	6.36	1035.1	1083.4
20.31	11.05	6.35	1035.1	1083.3
20.32	11.05	6.35	1035.2	1083.6
20.33	11.04	6.35	1035.1	1083.2
20.34	11.05	6.35	1035.1	1082.9
20.35	11.02	6.34	1035.0	1083.0
20.36	11.05	6.35	1034.6	1083.3
20.37	11.05	6.35	1035.0	1083.3
20.38	11.04	6.35	1035.0	1082.9
20.39	11.03	6.34	1035.0	1083.5
20.4	11.04	6.34	1034.8	1083.2
20.41	11.04	6.34	1034.7	1083.1
20.42	11.05	6.34	1035.0	1083.0
20.43	11.04	6.34	1034.9	1083.0
20.44	11.06	6.35	1034.8	1083.3
20.45	11.04	6.34	1034.9	1083.3
20.46	11.05	6.34	1034.8	1082.9
20.47	11.04	6.33	1034.9	1082.9
20.48	11.05	6.34	1034.9	1082.7
20.49	11.05	6.34	1034.9	1083.8
20.5	11.04	6.33	1034.9	1083.3
20.51	11.04	6.33	1034.9	1083.2
20.52	11.06	6.34	1034.9	1083.4
20.53	11.05	6.33	1034.9	1083.1
20.54	11.05	6.33	1035.1	1083.9
20.55	11.03	6.32	1034.7	1083.6
20.56	11.05	6.33	1035.1	1083.2
20.57	11.04	6.34	1034.9	1083.7
20.58	11.04	6.33	1034.7	1083.5
20.59	11.04	6.33	1035.0	1083.8
20.6	11.03	6.32	1034.8	1083.3
20.61	11.03	6.32	1034.8	1083.5
20.62	11.04	6.33	1034.8	1083.7
20.63	11.04	6.33	1034.9	1083.5
20.64	11.06	6.33	1035.0	1083.5
20.65	11.04	6.32	1034.8	1083.2
20.66	11.02	6.32	1035.0	1083.6
20.67	11.05	6.33	1034.9	1083.5
20.68	11.04	6.33	1034.9	1084.2
20.69	11.05	6.32	1034.8	1083.9
20.7	11.05	6.32	1034.8	1084.2
20.71	11.04	6.31	1034.8	1083.5
20.72	11.04	6.32	1035.0	1083.8
20.73	11.05	6.32	1035.0	1083.3
20.74	11.04	6.31	1035.0	1084.2
20.75	11.04	6.32	1035.0	1083.8
20.76	11.03	6.31	1034.8	1083.6
20.77	11.06	6.32	1034.8	1083.8
20.78	11.04	6.31	1034.8	1083.6
20.79	11.04	6.31	1035.0	1083.9
20.8	11.05	6.32	1035.1	1083.8
20.81	11.05	6.31	1034.9	1083.6
20.82	11.04	6.31	1034.8	1083.8
20.83	11.04	6.31	1035.0	1083.9
20.84	11.03	6.31	1034.6	1084.0
20.85	11.04	6.3	1035.0	1083.4
20.86	11.04	6.31	1034.8	1083.9
20.87	11.06	6.31	1034.7	1083.6
20.88	11.04	6.31	1034.8	1084.4
20.89	11.02	6.3	1034.6	1084.3
20.9	11.04	6.3	1034.9	1083.9
20.91	11.04	6.3	1034.7	1084.0
20.92	11.06	6.31	1034.8	1084.1
20.93	11.06	6.31	1034.6	1084.2
20.94	11.04	6.3	1034.8	1083.8
20.95	11.04	6.3	1034.5	1084.2
20.96	11.05	6.3	1034.5	1084.3
20.97	11.06	6.3	1034.5	1084.2
20.98	11.06	6.3	1034.9	1083.8
20.99	11.04	6.3	1034.6	1083.6
21.0	11.05	6.3	1034.6	1084.1
21.01	11.04	6.3	1034.4	1083.7
21.02	11.04	6.29	1034.2	1083.8
21.03	11.04	6.29	1034.3	1084.0
21.04	11.05	6.3	1034.3	1084.2
21.05	11.05	6.3	1034.4	1084.1
21.06	11.04	6.29	1034.4	1084.2
21.07	11.04	6.29	1034.2	1084.2
21.08	11.06	6.29	1034.3	1084.1
21.09	11.03	6.29	1034.3	1084.1
21.1	11.04	6.29	1034.4	1083.6
21.11	11.04	6.29	1034.3	1083.8
21.12	11.05	6.29	1034.4	1084.1
21.13	11.04	6.29	1034.2	1084.2
21.14	11.04	6.28	1034.2	1083.9
21.15	11.03	6.28	1034.2	1083.7
21.16	11.06	6.29	1034.3	1084.0
21.17	11.06	6.29	1034.4	1084.8
21.18	11.03	6.28	1034.3	1084.6
21.19	11.04	6.28	1034.3	1084.3
21.2	11.05	6.28	1034.2	1084.0
21.21	11.04	6.28	1034.2	1084.7
21.22	11.04	6.28	1034.1	1084.5
21.23	11.05	6.28	1034.3	1084.4
21.24	11.05	6.28	1034.2	1084.3
21.25	11.04	6.28	1034.0	1084.2
21.26	11.05	6.28	1034.1	1084.3
21.27	11.06	6.28	1034.1	1084.2
21.28	11.04	6.28	1033.9	1084.1
21.29	11.05	6.28	1034.2	1084.0
21.3	11.05	6.28	1034.0	1084.6
21.31	11.04	6.27	1034.3	1084.5
21.32	11.04	6.27	1034.0	1084.6
21.33	11.05	6.27	1034.2	1084.3
21.34	11.05	6.27	1034.0	1084.4
21.35	11.05	6.27	1033.8	1084.6
21.36	11.05	6.27	1034.1	1084.5
21.37	11.04	6.27	1034.2	1083.9
21.38	11.04	6.27	1034.1	1084.6
21.39	11.05	6.27	1034.2	1084.1
21.4	11.05	6.27	1034.0	1084.3
21.41	11.04	6.26	1034.2	1084.0
21.42	11.05	6.27	1034.0	1083.8
21.43	11.04	6.26	1034.2	1084.3
21.44	11.02	6.26	1034.0	1084.2
21.45	11.06	6.27	1034.2	1083.9
21.46	11.04	6.26	1034.2	1084.2
21.47	11.04	6.26	1034.3	1084.6
21.48	11.05	6.26	1034.3	1084.5
21.49	11.06	6.26	1034.0	1084.6
21.5	11.04	6.26	1033.9	1084.0
21.51	11.06	6.26	1034.0	1084.8
21.52	11.05	6.26	1034.0	1084.2
21.53	11.05	6.26	1034.0	1084.7
21.54	11.04	6.25	1034.0	1084.7
21.55	11.04	6.26	1033.9	1084.2
21.56	11.05	6.26	1034.0	1084.5
21.57	11.05	6.26	1033.9	1084.0
21.58	11.04	6.26	1033.9	1084.0
21.59	11.05	6.26	1033.9	1084.2
21.6	11.05	6.26	1033.8	1084.3
21.61	11.05	6.25	1033.6	1084.3
21.62	11.05	6.25	1034.0	1084.3
21.63	11.05	6.25	1033.7	1084.7
21.64	11.04	6.25	1033.9	1084.4
21.65	11.04	6.25	1033.9	1084.8
21.66	11.04	6.25	1033.7	1085.0
21.67	11.04	6.24	1033.7	1084.8
21.68	11.05	6.25	1034.0	1085.2
21.69	11.05	6.25	1033.9	1085.0
21.7	11.05	6.24	1033.6	1084.4
21.71	11.04	6.24	1033.8	1084.7
21.72	11.06	6.25	1033.8	1085.3
21.73	11.05	6.24	1033.5	1085.1
21.74	11.04	6.23	1033.6	1084.8
21.75	11.05	6.24	1033.6	1084.4
21.76	11.05	6.25	1033.8	1085.0
