t[s]	U[V]	I[A]	Piro[C]	TC[C]
15.78	11.06	6.9	1121.4	1035.8
15.79	11.06	6.89	1121.2	1035.9
15.8	11.06	6.89	1121.1	1036.0
15.81	11.06	6.88	1121.3	1035.9
15.82	11.06	6.88	1121.5	1035.8
15.83	11.06	6.88	1121.6	1035.8
15.84	11.06	6.88	1121.3	1036.0
15.85	11.06	6.88	1121.3	1036.2
15.86	11.07	6.88	1121.8	1035.8
15.87	11.06	6.88	1122.0	1035.9
15.88	11.07	6.88	1121.8	1036.1
15.89	11.05	6.88	1121.6	1035.9
15.9	11.06	6.87	1122.0	1035.9
15.91	11.06	6.87	1123.1	1036.2
15.92	11.06	6.86	1122.4	1036.1
15.93	11.05	6.86	1122.4	1036.1
15.94	11.05	6.86	1122.2	1036.2
15.95	11.04	6.85	1122.8	1035.9
15.96	11.06	6.86	1123.0	1036.0
15.97	11.04	6.86	1123.5	1036.2
15.98	11.05	6.85	1123.4	1036.1
15.99	11.05	6.85	1123.5	1035.9
16.0	11.05	6.85	1123.5	1036.0
16.01	11.05	6.85	1123.4	1036.1
16.02	11.05	6.85	1123.5	1036.1
16.03	11.05	6.85	1123.3	1036.4
16.04	11.05	6.85	1123.6	1036.1
16.05	11.04	6.84	1123.4	1036.3
16.06	11.05	6.84	1123.4	1036.2
16.07	11.04	6.84	1123.1	1036.4
16.08	11.06	6.84	1123.3	1036.3
16.09	11.07	6.85	1123.4	1036.3
16.1	11.07	6.84	1123.5	1036.4
16.11	11.08	6.85	1123.5	1036.6
16.12	11.06	6.84	1122.8	1036.2
16.13	11.06	6.84	1123.6	1036.2
16.14	11.07	6.84	1123.7	1036.4
16.15	11.07	6.84	1124.0	1036.3
16.16	11.06	6.84	1123.7	1036.4
16.17	11.07	6.84	1123.6	1036.4
16.18	11.07	6.84	1124.2	1036.3
16.19	11.07	6.83	1123.9	1036.2
16.2	11.06	6.83	1123.8	1036.3
16.21	11.05	6.82	1124.1	1036.4
16.22	11.06	6.83	1124.0	1036.4
16.23	11.05	6.82	1124.2	1036.4
16.24	11.05	6.82	1124.0	1036.4
16.25	11.05	6.81	1124.1	1036.8
16.26	11.05	6.81	1124.2	1036.5
16.27	11.04	6.81	1124.5	1036.8
16.28	11.04	6.81	1124.4	1036.5
16.29	11.03	6.8	1124.8	1036.8
16.3	11.04	6.81	1124.1	1036.6
16.31	11.05	6.8	1124.6	1036.6
16.32	11.05	6.81	1124.6	1036.6
16.33	11.06	6.81	1124.6	1036.5
16.34	11.06	6.81	1124.3	1036.8
16.35	11.07	6.81	1124.8	1036.6
16.36	11.04	6.8	1124.4	1036.8
16.37	11.05	6.8	1124.6	1036.8
16.38	11.05	6.8	1124.4	1036.8
16.39	11.06	6.8	1124.4	1036.7
16.4	11.06	6.8	1124.8	1036.7
16.41	11.06	6.8	1125.2	1036.6
16.42	11.06	6.79	1125.1	1037.1
16.43	11.06	6.79	1125.0	1036.7
16.44	11.03	6.78	1125.0	1036.8
16.45	11.05	6.79	1124.9	1036.8
16.46	11.05	6.79	1125.1	1036.8
16.47	11.06	6.79	1125.6	1036.7
16.48	11.07	6.8	1124.8	1037.0
16.49	11.06	6.79	1124.9	1036.9
16.5	11.06	6.79	1125.6	1037.0
16.51	11.06	6.79	1125.1	1036.9
16.52	11.06	6.78	1125.7	1037.0
16.53	11.05	6.78	1125.0	1037.0
16.54	11.04	6.77	1125.6	1037.0
16.55	11.06	6.78	1125.5	1037.0
16.56	11.07	6.78	1125.8	1037.2
16.57	11.05	6.77	1125.9	1037.0
16.58	11.06	6.77	1126.0	1037.0
16.59	11.05	6.77	1126.1	1037.2
16.6	11.05	6.77	1125.8	1037.1
16.61	11.05	6.77	1125.5	1037.1
16.62	11.06	6.77	1126.1	1037.3
16.63	11.06	6.77	1126.0	1036.9
16.64	11.07	6.77	1126.2	1037.1
16.65	11.06	6.76	1126.6	1037.0
16.66	11.06	6.76	1126.2	1037.3
16.67	11.04	6.75	1126.5	1037.0
16.68	11.06	6.76	1126.4	1037.0
16.69	11.06	6.76	1126.9	1037.0
16.7	11.06	6.76	1127.0	1037.2
16.71	11.07	6.76	1126.6	1037.1
16.72	11.07	6.76	1126.9	1037.1
16.73	11.07	6.76	1126.6	1037.2
16.74	11.06	6.76	1126.9	1037.2
16.75	11.07	6.76	1126.9	1037.5
16.76	11.07	6.75	1127.2	1037.2
16.77	11.04	6.74	1126.8	1037.3
16.78	11.05	6.74	1126.6	1037.3
16.79	11.06	6.74	1126.8	1037.0
16.8	11.07	6.75	1127.1	1037.4
16.81	11.06	6.75	1127.2	1037.1
16.82	11.07	6.75	1127.5	1037.2
16.83	11.06	6.74	1127.4	1037.3
16.84	11.06	6.74	1127.3	1037.1
16.85	11.06	6.74	1127.6	1037.2
16.86	11.07	6.74	1127.0	1037.3
16.87	11.07	6.74	1127.4	1037.3
16.88	11.07	6.74	1126.7	1037.2
16.89	11.06	6.73	1127.3	1037.2
16.9	11.06	6.73	1127.8	1037.3
16.91	11.05	6.72	1127.5	1037.5
16.92	11.06	6.73	1127.0	1037.4
16.93	11.05	6.72	1127.2	1037.6
16.94	11.05	6.72	1127.5	1037.6
16.95	11.05	6.72	1127.6	1037.5
16.96	11.05	6.72	1127.7	1037.6
16.97	11.06	6.72	1127.7	1037.4
16.98	11.06	6.72	1127.6	1037.3
16.99	11.08	6.73	1127.8	1037.6
17.0	11.05	6.72	1127.8	1037.4
17.01	11.05	6.71	1127.7	1037.5
17.02	11.05	6.71	1127.5	1037.6
17.03	11.06	6.71	1127.9	1037.8
17.04	11.04	6.71	1128.0	1037.6
17.05	11.06	6.71	1127.8	1037.4
17.06	11.05	6.7	1127.4	1037.7
17.07	11.05	6.71	1127.9	1037.7
17.08	11.05	6.71	1128.4	1037.5
17.09	11.06	6.71	1128.3	1037.8
17.1	11.07	6.71	1128.1	1037.7
17.11	11.07	6.7	1128.0	1037.5
17.12	11.07	6.71	1128.5	1037.8
17.13	11.07	6.7	1128.6	1037.6
17.14	11.06	6.7	1128.8	1037.4
17.15	11.06	6.7	1128.2	1037.6
17.16	11.05	6.69	1129.0	1037.4
17.17	11.05	6.69	1129.1	1037.5
17.18	11.06	6.69	1128.7	1037.5
17.19	11.06	6.69	1128.9	1037.6
17.2	11.06	6.69	1128.5	1037.6
17.21	11.07	6.7	1128.8	1037.5
17.22	11.07	6.69	1128.8	1037.6
17.23	11.07	6.69	1129.0	1037.8
17.24	11.06	6.69	1128.7	1037.7
17.25	11.04	6.68	1129.0	1037.6
17.26	11.04	6.68	1129.0	1037.6
17.27	11.05	6.68	1129.1	1037.4
17.28	11.05	6.68	1128.7	1037.4
17.29	11.05	6.68	1128.9	1037.7
17.3	11.07	6.69	1129.7	1037.7
17.31	11.07	6.68	1128.8	1037.5
17.32	11.06	6.68	1129.0	1037.6
17.33	11.06	6.68	1129.2	1037.4
17.34	11.06	6.67	1129.3	1037.6
17.35	11.06	6.68	1129.8	1037.5
17.36	11.05	6.67	1129.8	1037.5
17.37	11.05	6.67	1129.3	1037.5
17.38	11.05	6.66	1129.0	1037.6
17.39	11.04	6.66	1129.8	1037.4
17.4	11.05	6.66	1129.9	1037.3
17.41	11.05	6.66	1130.0	1037.2
17.42	11.06	6.67	1130.1	1037.4
17.43	11.06	6.67	1129.8	1037.4
17.44	11.07	6.67	1130.2	1037.2
17.45	11.05	6.66	1129.7	1037.4
17.46	11.05	6.65	1130.0	1037.2
17.47	11.06	6.66	1129.6	1037.3
17.48	11.06	6.66	1129.8	1037.3
17.49	11.06	6.66	1130.3	1037.4
17.5	11.06	6.66	1129.9	1037.5
17.51	11.05	6.65	1130.3	1037.3
17.52	11.06	6.65	1129.7	1037.2
17.53	11.05	6.65	1130.6	1037.3
17.54	11.08	6.66	1130.7	1037.2
17.55	11.05	6.65	1130.6	1037.4
17.56	11.05	6.64	1130.6	1037.3
17.57	11.05	6.64	1130.3	1037.2
17.58	11.06	6.64	1130.9	1037.3
17.59	11.07	6.65	1130.4	1037.5
17.6	11.07	6.65	1130.5	1037.4
17.61	11.05	6.64	1130.5	1037.3
17.62	11.05	6.64	1130.0	1037.6
17.63	11.06	6.64	1130.6	1037.5
17.64	11.07	6.64	1130.5	1037.4
17.65	11.05	6.63	1131.0	1037.6
17.66	11.04	6.63	1129.9	1037.9
17.67	11.06	6.63	1130.9	1037.5
17.68	11.05	6.64	1130.8	1037.3
17.69	11.07	6.64	1130.8	1037.3
17.7	11.05	6.62	1131.3	1037.6
17.71	11.05	6.62	1130.8	1037.4
17.72	11.07	6.63	1130.9	1037.5
17.73	11.06	6.63	1131.6	1037.6
17.74	11.04	6.62	1130.9	1037.6
17.75	11.06	6.62	1130.4	1037.7
17.76	11.06	6.62	1130.9	1037.4
17.77	11.07	6.63	1131.3	1037.6
17.78	11.05	6.61	1131.3	1037.8
17.79	11.05	6.61	1130.9	1037.4
17.8	11.07	6.63	1131.1	1037.6
17.81	11.07	6.62	1131.4	1037.6
17.82	11.03	6.61	1131.4	1037.4
17.83	11.05	6.61	1131.6	1037.5
17.84	11.06	6.62	1131.5	1037.4
17.85	11.07	6.62	1131.8	1037.6
17.86	11.05	6.61	1131.8	1037.5
17.87	11.05	6.61	1131.5	1037.6
17.88	11.05	6.61	1131.8	1037.7
17.89	11.05	6.6	1131.7	1037.7
17.9	11.06	6.61	1131.9	1037.6
17.91	11.07	6.61	1131.8	1037.6
17.92	11.05	6.6	1131.6	1037.8
17.93	11.05	6.6	1131.3	1037.4
17.94	11.04	6.59	1131.8	1037.4
17.95	11.05	6.6	1131.8	1037.7
17.96	11.06	6.6	1132.0	1037.5
17.97	11.06	6.6	1132.2	1037.6
17.98	11.06	6.59	1131.5	1037.5
17.99	11.05	6.59	1132.4	1037.7
18.0	11.07	6.6	1132.4	1037.5
18.01	11.06	6.6	1132.0	1037.8
18.02	11.06	6.59	1131.6	1037.8
18.03	11.05	6.59	1132.0	1037.6
18.04	11.05	6.59	1132.8	1037.7
18.05	11.05	6.59	1132.3	1037.4
18.06	11.06	6.59	1132.8	1037.6
18.07	11.06	6.59	1132.2	1037.5
18.08	11.06	6.59	1132.4	1037.6
18.09	11.06	6.59	1132.8	1037.7
18.1	11.05	6.58	1132.4	1037.5
18.11	11.04	6.58	1133.2	1037.9
18.12	11.04	6.57	1132.6	1037.8
18.13	11.05	6.58	1133.4	1037.5
18.14	11.06	6.58	1133.1	1037.6
18.15	11.06	6.58	1132.5	1037.8
18.16	11.07	6.58	1132.7	1037.6
18.17	11.06	6.58	1133.2	1037.6
18.18	11.05	6.57	1133.5	1037.8
18.19	11.05	6.57	1133.4	1037.8
18.2	11.07	6.58	1133.4	1037.6
18.21	11.07	6.58	1133.1	1037.6
18.22	11.06	6.57	1133.7	1037.8
18.23	11.06	6.57	1133.5	1037.7
18.24	11.05	6.56	1133.6	1037.6
18.25	11.04	6.56	1133.3	1037.8
18.26	11.06	6.57	1133.5	1037.6
18.27	11.08	6.58	1133.6	1037.8
18.28	11.05	6.56	1133.7	1037.8
18.29	11.05	6.56	1133.9	1037.8
18.3	11.06	6.56	1133.9	1037.7
18.31	11.06	6.57	1134.0	1037.7
18.32	11.06	6.56	1134.6	1038.0
18.33	11.05	6.55	1133.9	1037.6
18.34	11.06	6.56	1133.7	1038.0
18.35	11.06	6.56	1134.0	1037.7
18.36	11.05	6.55	1134.7	1037.8
18.37	11.06	6.56	1134.4	1037.9
18.38	11.06	6.55	1134.3	1037.8
18.39	11.06	6.55	1134.3	1037.6
18.4	11.05	6.54	1134.9	1038.0
18.41	11.06	6.55	1134.3	1037.9
18.42	11.07	6.56	1135.0	1037.8
18.43	11.05	6.54	1134.5	1038.0
18.44	11.04	6.54	1134.6	1037.9
18.45	11.06	6.54	1134.9	1038.0
18.46	11.07	6.55	1134.5	1038.1
18.47	11.06	6.54	1135.0	1038.0
18.48	11.04	6.53	1134.8	1038.1
18.49	11.05	6.54	1135.1	1037.9
18.5	11.05	6.54	1135.2	1038.2
18.51	11.05	6.53	1135.3	1037.7
18.52	11.06	6.54	1135.0	1038.0
18.53	11.07	6.54	1134.8	1037.8
18.54	11.04	6.53	1135.3	1038.0
18.55	11.06	6.53	1134.7	1038.0
18.56	11.05	6.53	1134.8	1038.1
18.57	11.05	6.53	1134.9	1037.8
18.58	11.05	6.53	1135.6	1037.9
18.59	11.06	6.53	1135.8	1037.8
18.6	11.06	6.53	1135.3	1037.9
18.61	11.07	6.53	1135.4	1038.2
18.62	11.06	6.53	1135.0	1038.0
18.63	11.06	6.52	1135.6	1038.0
18.64	11.06	6.52	1136.1	1038.3
18.65	11.06	6.52	1135.8	1038.0
18.66	11.04	6.52	1135.9	1038.0
18.67	11.06	6.53	1135.8	1038.0
18.68	11.07	6.53	1136.1	1038.0
18.69	11.06	6.52	1135.9	1037.8
18.7	11.04	6.51	1135.6	1038.1
18.71	11.05	6.52	1135.1	1038.1
18.72	11.07	6.52	1135.7	1038.2
18.73	11.05	6.51	1136.3	1038.4
18.74	11.06	6.51	1135.8	1038.1
18.75	11.05	6.51	1135.7	1038.1
18.76	11.05	6.51	1135.8	1038.1
18.77	11.04	6.5	1136.3	1038.2
18.78	11.06	6.51	1135.9	1038.3
18.79	11.06	6.52	1135.8	1038.1
18.8	11.05	6.51	1135.8	1038.1
18.81	11.04	6.5	1136.4	1038.1
18.82	11.05	6.5	1136.3	1038.0
18.83	11.06	6.51	1135.8	1038.1
18.84	11.06	6.5	1136.0	1038.2
18.85	11.05	6.5	1136.1	1038.1
18.86	11.06	6.5	1136.3	1038.1
18.87	11.05	6.49	1136.4	1038.4
18.88	11.05	6.5	1136.5	1038.2
18.89	11.07	6.5	1136.4	1038.0
18.9	11.06	6.5	1136.4	1038.1
18.91	11.05	6.49	1136.3	1037.9
18.92	11.05	6.49	1136.6	1038.2
18.93	11.07	6.5	1136.3	1038.4
18.94	11.06	6.5	1136.5	1038.1
18.95	11.05	6.49	1136.3	1038.2
18.96	11.06	6.49	1136.6	1038.1
18.97	11.05	6.49	1136.6	1037.9
18.98	11.04	6.48	1135.8	1038.1
18.99	11.06	6.49	1136.9	1038.0
19.0	11.06	6.49	1136.6	1038.1
19.01	11.06	6.49	1137.1	1038.1
19.02	11.05	6.48	1136.7	1038.2
19.03	11.05	6.48	1136.8	1038.2
19.04	11.04	6.48	1137.2	1038.2
19.05	11.04	6.48	1136.8	1038.4
19.06	11.05	6.48	1136.9	1038.1
19.07	11.04	6.47	1136.8	1038.2
19.08	11.05	6.48	1136.9	1038.0
19.09	11.05	6.47	1136.9	1038.5
19.1	11.04	6.47	1136.9	1038.3
19.11	11.07	6.48	1136.7	1038.3
19.12	11.06	6.48	1137.0	1038.2
19.13	11.06	6.47	1137.5	1038.2
19.14	11.07	6.48	1137.3	1038.2
19.15	11.06	6.47	1136.9	1038.2
19.16	11.05	6.47	1137.3	1038.2
19.17	11.05	6.47	1137.1	1038.2
19.18	11.03	6.46	1137.4	1038.2
19.19	11.06	6.47	1137.6	1038.3
19.2	11.05	6.47	1137.6	1038.3
19.21	11.05	6.46	1137.6	1038.4
19.22	11.06	6.47	1138.0	1038.4
19.23	11.06	6.46	1138.0	1038.2
19.24	11.06	6.46	1137.6	1038.4
19.25	11.08	6.47	1137.4	1038.2
19.26	11.05	6.46	1137.8	1038.4
19.27	11.05	6.45	1138.0	1038.3
19.28	11.05	6.45	1137.9	1038.3
19.29	11.05	6.45	1137.9	1038.4
19.3	11.03	6.45	1137.4	1038.6
19.31	11.06	6.46	1137.9	1038.2
19.32	11.04	6.45	1137.8	1038.4
19.33	11.05	6.45	1138.0	1038.3
19.34	11.05	6.45	1137.7	1038.3
19.35	11.04	6.45	1137.8	1038.3
19.36	11.06	6.45	1138.2	1038.3
19.37	11.05	6.45	1137.9	1038.3
19.38	11.06	6.45	1138.3	1038.4
19.39	11.06	6.45	1137.8	1038.3
19.4	11.06	6.45	1138.4	1038.4
19.41	11.06	6.45	1138.4	1038.2
19.42	11.07	6.45	1138.4	1038.4
19.43	11.05	6.44	1138.3	1038.2
19.44	11.05	6.44	1138.0	1038.6
19.45	11.05	6.44	1138.7	1038.3
19.46	11.06	6.44	1138.4	1038.5
19.47	11.05	6.44	1138.3	1038.6
19.48	11.07	6.44	1138.2	1038.1
19.49	11.05	6.44	1138.8	1038.5
19.5	11.07	6.44	1138.8	1038.3
19.51	11.05	6.44	1138.5	1038.2
19.52	11.06	6.43	1138.3	1038.4
19.53	11.06	6.44	1138.1	1038.3
19.54	11.04	6.43	1138.5	1038.5
19.55	11.05	6.43	1138.6	1038.1
19.56	11.06	6.43	1139.5	1038.2
19.57	11.04	6.42	1138.7	1038.6
19.58	11.05	6.43	1139.1	1038.3
19.59	11.06	6.43	1138.6	1038.3
19.6	11.06	6.43	1138.9	1038.4
19.61	11.05	6.43	1138.3	1038.4
19.62	11.07	6.43	1138.4	1038.3
19.63	11.05	6.42	1138.8	1038.5
19.64	11.06	6.42	1138.4	1038.4
19.65	11.06	6.42	1139.2	1038.3
19.66	11.05	6.41	1138.7	1038.4
19.67	11.05	6.42	1138.9	1038.2
19.68	11.05	6.42	1138.7	1038.4
19.69	11.05	6.41	1138.8	1038.4
19.7	11.04	6.41	1139.1	1038.3
19.71	11.04	6.41	1138.2	1038.4
19.72	11.04	6.41	1138.9	1038.2
19.73	11.04	6.41	1138.6	1038.2
19.74	11.05	6.41	1138.9	1038.2
19.75	11.06	6.42	1138.5	1038.2
19.76	11.07	6.42	1138.6	1038.4
19.77	11.06	6.42	1139.2	1038.5
19.78	11.06	6.42	1139.2	1038.5
19.79	11.07	6.41	1139.4	1038.2
19.8	11.05	6.41	1138.9	1038.5
19.81	11.06	6.41	1139.3	1038.3
19.82	11.06	6.41	1139.2	1038.3
19.83	11.07	6.41	1139.3	1038.2
19.84	11.06	6.41	1139.0	1038.3
19.85	11.06	6.41	1139.4	1038.4
19.86	11.04	6.4	1139.4	1038.3
19.87	11.05	6.4	1139.7	1038.3
19.88	11.05	6.4	1139.4	1038.3
19.89	11.05	6.4	1139.0	1038.1
19.9	11.05	6.4	1139.4	1038.2
19.91	11.06	6.4	1139.0	1038.2
19.92	11.04	6.39	1139.0	1038.4
19.93	11.06	6.4	1138.9	1038.3
19.94	11.04	6.39	1139.5	1038.4
19.95	11.05	6.4	1139.7	1038.4
19.96	11.04	6.39	1139.6	1038.3
19.97	11.05	6.39	1139.7	1038.2
19.98	11.04	6.39	1139.1	1038.4
19.99	11.05	6.38	1139.6	1038.6
20.0	11.05	6.39	1139.5	1038.2
20.01	11.04	6.38	1139.3	1038.4
20.02	11.05	6.38	1139.5	1038.5
20.03	11.05	6.39	1139.9	1038.4
20.04	11.04	6.38	1140.1	1038.5
20.05	11.05	6.39	1140.0	1038.5
20.06	11.05	6.38	1140.2	1038.5
20.07	11.05	6.38	1139.2	1038.4
20.08	11.05	6.39	1140.0	1038.6
20.09	11.06	6.38	1140.2	1038.5
20.1	11.06	6.38	1140.2	1038.4
20.11	11.06	6.38	1140.1	1038.6
20.12	11.06	6.38	1140.3	1038.4
20.13	11.07	6.39	1140.7	1038.3
20.14	11.05	6.38	1140.0	1038.4
20.15	11.06	6.38	1139.4	1038.4
20.16	11.06	6.38	1139.5	1038.4
20.17	11.06	6.38	1140.6	1038.5
20.18	11.07	6.38	1140.4	1038.5
20.19	11.05	6.37	1140.8	1038.5
20.2	11.07	6.38	1140.4	1038.4
20.21	11.05	6.38	1139.9	1038.7
20.22	11.06	6.37	1140.4	1038.5
20.23	11.06	6.38	1139.9	1038.2
20.24	11.06	6.37	1140.5	1038.4
20.25	11.05	6.37	1140.3	1038.2
20.26	11.05	6.37	1140.3	1038.4
20.27	11.04	6.36	1140.1	1038.2
20.28	11.05	6.36	1140.5	1038.3
20.29	11.05	6.37	1140.2	1038.3
20.3	11.06	6.37	1140.4	1038.3
20.31	11.05	6.36	1140.3	1038.1
20.32	11.05	6.36	1140.1	1038.2
20.33	11.04	6.36	1139.9	1038.3
20.34	11.05	6.36	1140.2	1038.3
20.35	11.03	6.35	1140.6	1038.2
20.36	11.07	6.36	1140.0	1038.1
20.37	11.07	6.36	1140.2	1038.2
20.38	11.07	6.36	1140.0	1038.0
20.39	11.05	6.35	1140.4	1038.4
20.4	11.06	6.35	1140.7	1038.3
20.41	11.05	6.35	1141.2	1038.1
20.42	11.06	6.35	1140.8	1038.4
20.43	11.04	6.35	1140.4	1038.0
20.44	11.06	6.36	1140.9	1038.4
20.45	11.07	6.35	1140.9	1038.3
20.46	11.06	6.35	1141.4	1038.1
20.47	11.05	6.34	1140.6	1038.2
20.48	11.05	6.35	1141.0	1038.3
20.49	11.07	6.35	1140.9	1038.3
20.5	11.04	6.34	1141.1	1038.4
20.51	11.05	6.34	1140.7	1038.2
20.52	11.06	6.35	1140.8	1038.1
20.53	11.06	6.34	1141.5	1038.3
20.54	11.05	6.34	1140.8	1038.1
20.55	11.03	6.33	1140.9	1038.2
20.56	11.05	6.34	1140.4	1038.3
20.57	11.06	6.34	1140.9	1038.0
20.58	11.05	6.34	1141.0	1038.0
20.59	11.05	6.34	1141.2	1037.9
20.6	11.04	6.33	1141.0	1038.2
20.61	11.05	6.33	1140.6	1038.0
20.62	11.05	6.33	1141.1	1038.3
20.63	11.06	6.34	1141.0	1037.9
20.64	11.05	6.34	1141.2	1038.2
20.65	11.05	6.33	1140.8	1038.1
20.66	11.05	6.33	1141.3	1038.1
20.67	11.06	6.33	1141.6	1038.2
20.68	11.05	6.34	1141.2	1038.2
20.69	11.06	6.33	1141.5	1038.1
20.7	11.04	6.33	1141.2	1038.2
20.71	11.04	6.32	1141.8	1038.3
20.72	11.05	6.33	1141.4	1038.3
20.73	11.06	6.33	1142.0	1038.4
20.74	11.05	6.32	1141.4	1038.3
20.75	11.06	6.33	1141.4	1038.0
20.76	11.05	6.32	1141.7	1038.2
20.77	11.06	6.33	1141.7	1038.2
20.78	11.06	6.32	1141.1	1038.1
20.79	11.04	6.32	1141.2	1038.1
20.8	11.06	6.33	1141.2	1038.1
20.81	11.06	6.32	1141.4	1038.2
20.82	11.05	6.31	1141.3	1038.3
20.83	11.05	6.32	1141.5	1038.1
20.84	11.05	6.31	1141.9	1038.2
20.85	11.04	6.31	1141.6	1038.1
20.86	11.06	6.31	1141.3	1038.3
20.87	11.06	6.32	1140.5	1038.1
20.88	11.06	6.32	1141.0	1038.2
20.89	11.03	6.31	1142.0	1038.3
20.9	11.06	6.31	1142.0	1038.4
20.91	11.05	6.31	1142.4	1038.2
20.92	11.06	6.32	1141.3	1038.3
20.93	11.06	6.31	1141.6	1038.4
20.94	11.04	6.3	1142.0	1038.5
20.95	11.05	6.31	1142.0	1038.2
20.96	11.07	6.31	1141.4	1038.3
20.97	11.06	6.31	1141.5	1038.3
20.98	11.06	6.31	1142.4	1038.3
20.99	11.04	6.3	1142.0	1038.4
21.0	11.06	6.31	1142.0	1038.4
21.01	11.06	6.31	1141.6	1038.4
21.02	11.05	6.3	1142.6	1038.5
21.03	11.05	6.3	1142.2	1038.2
21.04	11.06	6.31	1142.1	1038.5
21.05	11.05	6.3	1141.8	1038.4
21.06	11.04	6.29	1141.8	1038.4
21.07	11.06	6.3	1142.1	1038.2
21.08	11.06	6.3	1142.3	1038.5
21.09	11.06	6.3	1142.5	1038.2
21.1	11.05	6.3	1141.7	1038.4
21.11	11.05	6.3	1142.0	1038.3
21.12	11.06	6.3	1142.4	1038.5
21.13	11.05	6.29	1142.1	1038.3
21.14	11.05	6.29	1142.4	1038.0
21.15	11.05	6.29	1142.1	1038.2
21.16	11.06	6.3	1142.9	1038.3
21.17	11.06	6.3	1142.5	1038.2
21.18	11.05	6.29	1142.6	1038.2
21.19	11.06	6.29	1142.0	1038.5
21.2	11.06	6.29	1142.7	1038.3
21.21	11.06	6.29	1142.7	1038.3
21.22	11.05	6.29	1142.7	1038.2
21.23	11.06	6.29	1142.6	1038.4
21.24	11.06	6.29	1142.1	1038.3
21.25	11.06	6.29	1142.6	1038.7
21.26	11.06	6.29	1142.9	1038.3
21.27	11.07	6.29	1142.7	1038.3
21.28	11.05	6.28	1142.5	1038.6
21.29	11.06	6.28	1142.4	1038.3
21.3	11.06	6.28	1142.8	1038.4
21.31	11.06	6.28	1142.7	1038.3
21.32	11.05	6.28	1142.5	1038.4
21.33	11.06	6.28	1142.6	1038.6
21.34	11.06	6.28	1142.6	1038.5
21.35	11.05	6.27	1142.4	1038.6
21.36	11.05	6.28	1143.2	1038.5
21.37	11.06	6.28	1142.8	1038.6
21.38	11.05	6.27	1142.6	1038.4
21.39	11.07	6.28	1143.3	1038.4
21.4	11.06	6.28	1142.9	1038.4
21.41	11.05	6.27	1142.7	1038.4
21.42	11.06	6.28	1142.6	1038.6
21.43	11.06	6.27	1143.0	1038.3
21.44	11.04	6.26	1143.1	1038.4
21.45	11.07	6.27	1143.0	1038.3
21.46	11.06	6.27	1142.8	1038.4
21.47	11.05	6.27	1143.4	1038.6
21.48	11.06	6.27	1143.0	1038.2
21.49	11.06	6.27	1142.9	1038.6
21.5	11.05	6.26	1143.2	1038.5
21.51	11.07	6.27	1142.9	1038.3
21.52	11.06	6.27	1143.5	1038.4
21.53	11.07	6.27	1143.2	1038.4
21.54	11.04	6.26	1143.2	1038.5
21.55	11.04	6.26	1142.9	1038.5
21.56	11.07	6.27	1143.0	1038.4
21.57	11.05	6.26	1143.3	1038.4
21.58	11.06	6.26	1143.2	1038.4
21.59	11.05	6.26	1143.4	1038.5
21.6	11.05	6.26	1143.3	1038.6
21.61	11.04	6.25	1143.3	1038.5
21.62	11.06	6.26	1143.6	1038.4
21.63	11.06	6.26	1143.4	1038.1
21.64	11.05	6.25	1143.1	1038.2
21.65	11.05	6.25	1143.3	1038.1
21.66	11.06	6.25	1143.1	1038.2
21.67	11.04	6.25	1143.0	1038.0
21.68	11.06	6.25	1143.6	1038.3
21.69	11.05	6.25	1142.8	1038.2
21.7	11.05	6.25	1142.8	1038.1
21.71	11.04	6.25	1143.1	1038.1
21.72	11.07	6.26	1143.5	1038.0
21.73	11.05	6.25	1143.3	1038.3
21.74	11.05	6.24	1143.4	1038.1
21.75	11.05	6.25	1143.9	1038.3
21.76	11.06	6.25	1143.5	1038.2
21.77	11.05	6.24	1143.8	1038.1
21.78	11.05	6.24	1142.7	1038.1
21.79	11.06	6.25	1143.3	1037.9
21.8	11.05	6.24	1143.6	1038.2
21.81	11.05	6.24	1143.8	1038.0
21.82	11.06	6.24	1143.7	1038.2
21.83	11.05	6.24	1143.4	1038.2
21.84	11.05	6.24	1143.0	1038.1
21.85	11.05	6.24	1143.4	1038.1
21.86	11.06	6.24	1143.8	1038.0
21.87	11.06	6.24	1143.3	1038.2
21.88	11.05	6.24	1143.5	1038.4
21.89	11.06	6.24	1144.2	1038.0
21.9	11.05	6.23	1144.1	1038.2
21.91	11.05	6.24	1143.7	1038.2
21.92	11.05	6.23	1143.5	1038.4
21.93	11.05	6.23	1144.0	1038.2
21.94	11.06	6.24	1143.8	1038.3
21.95	11.06	6.23	1144.0	1038.3
21.96	11.05	6.23	1143.6	1038.4
21.97	11.05	6.23	1143.5	1038.2
21.98	11.05	6.23	1143.7	1038.2
21.99	11.06	6.23	1143.7	1038.3
22.0	11.07	6.23	1143.7	1038.1
22.01	11.07	6.23	1143.8	1038.0
22.02	11.06	6.23	1144.4	1038.4
22.03	11.04	6.22	1143.5	1038.1
22.04	11.06	6.23	1143.1	1038.2
22.05	11.06	6.23	1143.6	1038.3
22.06	11.04	6.22	1143.8	1038.3
22.07	11.06	6.22	1144.0	1038.2
22.08	11.05	6.23	1144.0	1038.3
22.09	11.05	6.22	1144.1	1038.1
22.1	11.05	6.22	1144.5	1038.2
22.11	11.05	6.22	1143.9	1038.2
22.12	11.05	6.22	1144.1	1038.3
